Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
2,7517,543,505,3171,905,1050,19289,0,-34698011,-58468214,60
2,7178,519,505,3100,907,1063,18779,0,-34698024,-58468216,60
2,6992,492,505,3021,905,1038,18208,0,-34698038,-58468214,60
2,6687,475,504,2957,900,1034,17737,0,-34698051,-58468212,60
2,6765,470,506,2917,908,1013,17172,0,-34698063,-58468209,60
2,6887,471,504,2895,910,1001,16435,0,-34698074,-58468204,60
2,6999,468,505,2939,913,981,15793,0,-34698084,-58468197,60
2,7007,472,504,3037,915,983,15118,0,-34698094,-58468189,60
2,7114,481,504,3238,922,976,14406,0,-34698103,-58468181,60
2,7357,488,504,3443,913,986,13584,0,-34698111,-58468169,60
2,7667,493,503,3699,918,983,13113,0,-34698119,-58468157,60
2,7649,501,505,3940,919,974,12570,0,-34698124,-58468144,60
2,7951,504,503,4118,918,969,12028,0,-34698131,-58468131,60
2,7792,518,504,4303,923,969,11495,0,-34698134,-58468117,60
2,7963,535,504,4468,920,974,10971,0,-34698139,-58468102,60
2,8237,541,504,4589,917,977,10275,0,-34698141,-58468086,60
2,8344,550,505,4708,914,965,9958,0,-34698143,-58468069,60
2,9006,561,504,4826,905,964,9552,0,-34698143,-58468052,60
2,8774,572,505,4911,900,963,9078,0,-34698143,-58468036,60
2,8824,588,504,4992,905,964,8779,0,-34698141,-58468019,60
2,9117,600,504,5061,901,963,8153,0,-34698138,-58468002,60
2,9154,611,504,5115,906,963,7820,0,-34698134,-58467984,60
2,9451,626,504,5166,916,959,7406,0,-34698129,-58467967,60
2,9469,639,505,5213,910,971,6832,0,-34698123,-58467949,60
2,9960,652,504,5241,929,965,6482,0,-34698114,-58467932,60
2,9756,664,506,5295,942,963,6087,0,-34698106,-58467916,60
2,10460,673,505,5349,959,946,5729,0,-34698098,-58467899,60
2,10254,690,505,5398,976,939,5498,0,-34698088,-58467884,60
2,10664,712,505,5449,1001,940,5202,0,-34698076,-58467867,60
2,10693,734,505,5515,1011,944,4810,0,-34698064,-58467852,60
2,10919,755,506,5544,1028,945,4799,0,-34698051,-58467837,60
2,11127,773,505,5600,1029,948,4715,0,-34698039,-58467821,60
2,12091,792,505,5638,1034,948,4789,0,-34698026,-58467802,60
2,11648,811,505,5688,1042,957,4799,0,-34698013,-58467786,60
2,11785,828,505,5739,1041,959,4829,0,-34697999,-58467767,60
2,12067,843,505,5798,1036,957,4947,0,-34697986,-58467749,60
2,12422,856,505,5846,1038,960,5088,0,-34697973,-58467729,60
2,12474,873,506,5898,1048,963,5156,0,-34697959,-58467709,60
2,12618,887,506,5939,1049,966,5217,0,-34697946,-58467689,60
2,12864,898,507,5985,1051,960,5335,0,-34697934,-58467667,60
2,12989,911,506,6014,1064,964,5417,0,-34697921,-58467644,60
2,13137,927,506,6044,1058,965,5481,0,-34697908,-58467622,60
2,13289,938,506,6080,1060,972,5565,0,-34697894,-58467599,60
2,13489,949,506,6119,1063,971,5708,0,-34697883,-58467576,60
2,13602,960,508,6159,1066,973,5818,0,-34697871,-58467551,60
2,13708,969,507,6193,1080,977,5915,0,-34697859,-58467527,60
2,13805,979,507,6238,1098,970,6086,0,-34697848,-58467501,60
2,14008,987,506,6282,1115,977,6101,0,-34697836,-58467476,60
2,14134,997,506,6329,1140,992,6246,0,-34697824,-58467449,60
2,14272,1007,506,6356,1159,1013,6371,0,-34697814,-58467422,60
2,14319,1003,507,6404,1163,1033,6487,0,-34697804,-58467396,60
2,13793,994,508,6430,1178,1037,6751,0,-34697794,-58467366,60
2,13639,982,507,6385,1167,1051,6911,0,-34697786,-58467337,60
2,13274,965,509,6235,1168,1049,7190,0,-34697779,-58467309,60
2,12989,947,508,6036,1178,1047,7513,0,-34697774,-58467281,60
2,12479,928,508,5710,1166,1053,7798,0,-34697771,-58467252,60
2,12507,913,508,5331,1161,1057,8125,0,-34697768,-58467224,60
2,12292,893,508,5032,1178,1057,8453,0,-34697768,-58467196,70
2,12024,869,510,4744,1164,1042,8668,0,-34697768,-58467169,70
2,11769,852,509,4513,1151,1050,9068,0,-34697768,-58467142,70
2,11556,839,509,4349,1171,1048,9525,0,-34697773,-58467117,70
2,11361,819,509,4215,1169,1046,9797,0,-34697776,-58467092,70
2,11284,799,509,4087,1152,1021,10140,0,-34697781,-58467067,70
2,11139,789,509,3980,1157,1006,10602,0,-34697788,-58467044,70
2,11096,783,509,3873,1155,1000,10943,0,-34697796,-58467022,70
2,11476,785,510,3777,1142,999,11332,0,-34697804,-58467001,70
2,11716,786,509,3767,1137,1001,11918,0,-34697816,-58466981,70
2,11900,784,510,3863,1133,996,12288,0,-34697826,-58466962,70
2,11015,784,509,4045,1131,980,12587,0,-34697839,-58466942,70
2,11187,787,509,4246,1129,984,13005,0,-34697853,-58466926,70
2,11459,797,510,4483,1119,971,13377,0,-34697868,-58466909,70
2,11780,804,508,4667,1113,975,13789,0,-34697883,-58466894,70
2,12000,811,509,4786,1094,970,14091,0,-34697898,-58466881,70
2,12040,825,508,4916,1055,978,14331,0,-34697914,-58466866,70
2,12277,833,508,5067,1009,984,14698,0,-34697933,-58466854,70
2,12205,839,508,5208,973,998,15019,0,-34697951,-58466842,70
2,12435,845,508,5366,922,1012,15267,0,-34697971,-58466831,70
2,11892,842,509,5480,897,1013,15469,0,-34697989,-58466821,70
2,12053,833,508,5496,876,1013,15472,0,-34698009,-58466811,70
2,12322,832,509,5429,855,997,15368,0,-34698028,-58466799,70
2,12536,828,508,5328,843,996,15146,0,-34698046,-58466786,70
2,13492,829,509,5251,834,975,14966,0,-34698063,-58466772,70
2,12992,837,509,5211,842,974,14577,0,-34698079,-58466757,70
2,12562,846,508,5292,840,973,14276,0,-34698096,-58466741,70
2,12575,857,509,5424,855,974,13933,0,-34698111,-58466722,60
2,12644,866,508,5587,875,978,13470,0,-34698124,-58466704,60
2,13425,874,508,5748,906,962,13162,0,-34698138,-58466682,60
2,12853,883,507,5852,924,966,12701,0,-34698149,-58466661,60
2,13034,898,507,5942,958,956,12513,0,-34698163,-58466638,60
2,13160,912,507,6019,996,968,12189,0,-34698173,-58466615,60
2,13363,925,507,6090,1034,964,11923,0,-34698183,-58466591,60
2,13250,938,509,6144,1051,970,11853,0,-34698194,-58466566,60
2,13630,949,509,6208,1089,978,11744,0,-34698204,-58466541,60
2,13914,960,509,6270,1122,976,11746,0,-34698214,-58466516,60
2,13853,966,509,6304,1121,985,11776,0,-34698226,-58466491,60
2,13853,966,509,6304,1121,985,11776,0,-34698232,-58466478,60
2,14412,973,509,6346,1123,989,11879,0,-34698238,-58466465,60
2,13921,981,510,6401,1145,1018,12153,0,-34698251,-58466441,60
2,14087,980,509,6439,1112,1030,12198,0,-34698264,-58466416,60
2,13559,965,511,6478,1083,1043,12524,0,-34698279,-58466393,60
2,13289,947,510,6483,1079,1044,12827,0,-34698296,-58466370,60
2,12325,933,511,6398,1053,1055,12914,0,-34698311,-58466348,60
2,11612,914,510,6181,1031,1060,13215,0,-34698328,-58466328,60
2,11995,894,510,5925,1025,1069,13461,0,-34698344,-58466308,60
2,11509,871,510,5562,1012,1066,13516,0,-34698361,-58466288,60
2,10094,845,511,5202,999,1066,13593,0,-34698378,-58466270,60
2,10613,821,513,4923,987,1066,13653,0,-34698394,-58466251,60
2,10384,800,511,4657,981,1065,13741,0,-34698409,-58466235,60
2,8957,774,513,4444,979,1058,13795,0,-34698426,-58466218,60
2,9871,751,511,4281,979,1052,13793,0,-34698441,-58466201,60
2,9958,735,511,4111,980,1054,13727,0,-34698454,-58466186,60
2,9402,715,512,3983,990,1057,13626,0,-34698468,-58466170,60
2,9236,694,511,3874,976,1046,13562,0,-34698481,-58466155,60
2,8600,675,512,3766,967,1061,13537,0,-34698494,-58466138,60
2,8653,660,511,3655,973,1061,13506,0,-34698506,-58466123,60
2,8262,636,511,3558,977,1062,13415,0,-34698518,-58466108,60
2,8426,609,511,3464,972,1045,13316,0,-34698528,-58466093,60
2,8019,593,511,3364,992,1043,13414,0,-34698539,-58466080,60
2,7844,578,511,3284,1006,1052,13085,0,-34698549,-58466065,60
2,7699,562,510,3233,1006,1047,12839,0,-34698558,-58466051,60
2,7153,542,512,3163,1013,1048,12846,0,-34698566,-58466036,60
2,6915,525,510,3108,1021,1044,12830,0,-34698576,-58466023,60
2,6972,511,511,3068,1023,1041,12834,0,-34698584,-58466010,60
2,6725,493,510,3032,1030,1046,12938,0,-34698593,-58465998,60
2,6536,480,511,2985,1045,1039,13032,0,-34698601,-58465986,60
2,6395,464,511,2956,1051,1048,13043,0,-34698609,-58465975,60
2,6344,447,511,2914,1056,1042,13275,0,-34698618,-58465965,60
2,6283,433,512,2884,1061,1041,13577,0,-34698626,-58465955,60
2,6166,416,510,2849,1065,1032,13778,0,-34698634,-58465946,60
2,6042,403,512,2828,1063,1023,14218,0,-34698643,-58465938,60
2,6030,393,511,2813,1056,1016,14896,0,-34698653,-58465933,60
2,5797,386,511,2799,1055,1016,15496,0,-34698663,-58465928,60
2,5822,381,511,2753,1055,1018,16201,0,-34698671,-58465926,60
2,5621,375,511,2740,1050,1014,16759,0,-34698681,-58465925,60
2,5450,367,510,2703,1050,1022,17564,0,-34698691,-58465925,60
2,5389,364,510,2643,1050,1026,18280,0,-34698699,-58465926,70
2,5377,356,510,2590,1042,1023,18603,0,-34698708,-58465928,70
2,5320,341,511,2545,1036,1009,19409,0,-34698716,-58465931,70
2,5156,339,511,2500,1026,1009,20010,0,-34698724,-58465936,70
2,4870,341,511,2472,1014,1015,20686,0,-34698733,-58465941,70
2,4791,334,510,2440,1007,1012,21555,0,-34698738,-58465948,70
2,4687,327,511,2429,999,1010,21919,0,-34698744,-58465955,70
2,4621,326,510,2415,993,1009,22323,0,-34698751,-58465963,70
2,4567,321,511,2390,990,1008,22570,0,-34698756,-58465970,70
2,4550,316,511,2355,987,994,22582,0,-34698763,-58465978,70
2,4546,316,512,2327,987,997,22592,0,-34698768,-58465985,70
2,4575,320,512,2303,988,996,22455,0,-34698774,-58465991,70
2,4566,321,511,2293,991,1005,22295,0,-34698779,-58465998,70
2,4628,320,511,2308,993,995,22039,0,-34698786,-58466003,70
2,4652,319,510,2348,997,1005,21832,0,-34698793,-58466010,70
2,4615,320,510,2428,1000,1000,21623,0,-34698799,-58466015,70
2,4573,319,509,2494,1002,1007,21461,0,-34698806,-58466021,70
2,4541,316,509,2562,1004,1004,21459,0,-34698813,-58466026,70
2,4487,316,509,2614,1004,1004,21392,0,-34698819,-58466031,70
2,4456,313,509,2623,1006,1008,21391,0,-34698826,-58466036,70
2,4437,311,509,2606,1006,1002,21486,0,-34698833,-58466043,70
2,4385,309,510,2568,1010,1004,21573,0,-34698838,-58466048,70
2,4377,307,511,2518,1014,1009,21755,0,-34698844,-58466055,70
2,4342,307,510,2477,1017,999,21781,0,-34698851,-58466060,60
2,4249,302,510,2438,1019,1007,21835,0,-34698856,-58466066,70
2,4225,303,510,2408,1022,1001,22083,0,-34698863,-58466073,70
2,4215,304,509,2386,1022,1024,22124,0,-34698868,-58466078,70
2,4327,298,510,2362,1021,1022,22710,0,-34698873,-58466086,70
2,4269,289,510,2342,1020,1029,23077,0,-34698876,-58466093,70
2,4079,279,512,2320,1016,1013,23467,0,-34698879,-58466101,70
2,3869,270,511,2289,1015,1005,23895,0,-34698883,-58466108,70
2,3817,266,512,2261,1010,994,24235,0,-34698884,-58466116,70
2,3886,270,511,2240,1008,994,24935,0,-34698884,-58466123,70
2,3812,271,511,2230,1003,999,25243,0,-34698886,-58466131,70
2,3853,274,511,2244,1002,995,25680,0,-34698888,-58466140,70
2,3898,274,511,2282,999,993,25790,0,-34698889,-58466148,70
2,3934,274,512,2351,996,985,26030,0,-34698889,-58466156,70
2,4013,280,510,2419,996,980,26189,0,-34698891,-58466165,70
2,4088,285,511,2503,997,975,26216,0,-34698891,-58466173,70
2,4159,293,510,2592,996,972,26122,0,-34698893,-58466181,70
2,4306,303,510,2659,998,970,26098,0,-34698893,-58466190,70
2,4443,313,511,2740,999,971,26030,0,-34698894,-58466198,70
2,4599,324,510,2842,999,978,25936,0,-34698896,-58466208,70
2,4730,335,511,2928,1000,990,25916,0,-34698898,-58466216,70
2,4884,341,510,3027,1001,1002,25927,0,-34698899,-58466226,70
2,4812,341,510,3156,999,1009,25866,0,-34698901,-58466236,70
2,4799,338,510,3242,999,1013,25918,0,-34698903,-58466246,70
2,4755,334,510,3290,999,1020,25934,0,-34698904,-58466256,70
2,4677,328,510,3286,997,1020,25889,0,-34698906,-58466268,70
2,4484,320,509,3236,996,1023,26014,0,-34698908,-58466278,70
2,4393,312,511,3146,996,1018,25992,0,-34698909,-58466288,70
2,4349,304,510,3021,994,1026,25930,0,-34698911,-58466296,70
2,4254,297,510,2918,992,1029,25910,0,-34698913,-58466306,70
2,4144,288,510,2833,992,1036,25896,0,-34698914,-58466315,70
2,4002,274,509,2746,988,1028,25820,0,-34698916,-58466325,70
2,3850,262,510,2690,990,1033,25781,0,-34698918,-58466333,70
2,3710,253,509,2633,993,1044,25602,0,-34698919,-58466341,70
2,3570,241,510,2578,995,1045,25368,0,-34698921,-58466348,70
2,3446,220,509,2531,996,1048,25110,0,-34698924,-58466356,70
2,3314,204,509,2492,999,1028,24978,0,-34698926,-58466363,70
2,3219,190,509,2441,998,1031,24350,0,-34698929,-58466370,70
2,2963,183,509,2406,998,1022,24356,0,-34698931,-58466375,70
2,2695,182,510,2367,998,1030,24544,0,-34698933,-58466380,70
2,2516,171,509,2332,998,1033,24560,0,-34698934,-58466385,60
2,2238,160,510,2306,999,1053,24462,0,-34698938,-58466390,60
2,2043,148,509,2285,1000,1079,24290,0,-34698939,-58466395,60
2,1711,125,509,2267,999,1079,24125,0,-34698941,-58466400,60
2,1281,89,509,2257,1000,1066,24235,0,-34698943,-58466403,60
2,1281,63,508,2249,1000,1057,24176,0,-34698944,-58466406,60
2,1281,48,510,2244,1000,1050,24265,0,-34698944,-58466410,60
2,1281,24,508,2249,1000,1037,24394,0,-34698944,-58466410,60
2,1281,8,509,2260,1000,1014,24573,0,-34698944,-58466411,60
2,1281,8,508,2284,1000,1010,24755,0,-34698946,-58466413,60
2,1281,6,508,2311,1000,1007,24755,0,-34698946,-58466413,60
2,1281,2,508,2340,1000,1001,24755,0,-34698946,-58466413,60
2,1281,1,507,2373,1000,996,24755,0,-34698946,-58466413,60
2,1281,1,508,2394,1000,998,24755,0,-34698946,-58466413,60
2,0,3,508,2419,1000,1000,24755,0,-34698946,-58466413,60
2,0,4,508,2443,1000,1003,24755,0,-34698946,-58466413,60
2,0,1,508,2458,1000,1000,24755,0,-34698946,-58466413,60
2,0,0,508,2475,1000,1000,24755,0,-34698946,-58466413,60
2,0,2,508,2494,1000,1001,24755,0,-34698946,-58466413,60
2,0,1,508,2505,1000,1002,24755,0,-34698946,-58466413,60
2,0,0,508,2518,1000,1000,24755,0,-34698946,-58466413,60
2,0,0,507,2534,1000,999,24755,0,-34698946,-58466413,60
2,0,0,509,2545,1000,1000,24755,0,-34698946,-58466413,60
2,0,0,508,2558,1000,999,24755,0,-34698946,-58466415,60
2,0,1,508,2574,1000,996,24755,0,-34698946,-58466415,60
2,0,1,508,2585,1000,999,24755,0,-34698946,-58466415,60
2,0,3,507,2597,1000,999,24755,0,-34698948,-58466415,60
2,0,3,509,2610,1000,1003,24755,0,-34698948,-58466415,60
2,0,1,507,2620,1000,995,24755,0,-34698948,-58466415,60
2,0,1,508,2634,1000,989,24755,0,-34698948,-58466415,60
2,0,4,507,2647,1000,1000,24755,0,-34698948,-58466415,60
2,0,10,509,2660,1000,1005,24755,0,-34698948,-58466415,60
2,0,7,508,2676,1000,1009,24755,0,-34698948,-58466415,60
2,0,1,507,2693,1000,997,24755,0,-34698948,-58466415,60
2,0,2,507,2705,1000,998,26331,0,-34698946,-58466415,60
2,0,3,506,2718,1000,1000,26331,0,-34698948,-58466415,60
2,0,3,506,2733,1000,1001,26331,0,-34698946,-58466415,60
2,0,2,505,2742,1000,997,26331,0,-34698946,-58466415,60
2,0,2,506,2754,1000,999,26331,0,-34698948,-58466415,60
2,0,4,506,2766,1000,1000,26331,0,-34698946,-58466415,60
2,0,4,506,2775,1000,1004,26331,0,-34698946,-58466416,60
2,0,2,506,2787,1000,999,26331,0,-34698946,-58466416,60
2,0,1,506,2798,1000,992,26331,0,-34698946,-58466416,60
