Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,14104,978,395,4584,1150,1007,9408,0,-34697409,-58466897,80
1,14061,982,396,4499,1151,995,9647,0,-34697413,-58466867,80
1,14160,978,395,4541,1127,1008,9835,0,-34697416,-58466839,80
1,14471,978,394,4684,1125,1011,10120,0,-34697423,-58466811,80
1,14191,983,394,4946,1123,1029,10413,0,-34697429,-58466782,80
1,13853,971,393,5225,1106,1042,10573,0,-34697436,-58466754,80
1,13437,958,394,5446,1106,1043,10917,0,-34697446,-58466726,80
1,13431,944,393,5585,1117,1058,11110,0,-34697456,-58466699,80
1,12987,924,395,5535,1104,1049,11196,0,-34697464,-58466672,80
1,12343,903,393,5320,1101,1048,11487,0,-34697476,-58466648,80
1,12445,886,394,5019,1100,1042,11643,0,-34697486,-58466623,80
1,12167,872,394,4619,1095,1049,11876,0,-34697498,-58466600,80
1,11940,854,394,4297,1093,1050,12118,0,-34697511,-58466578,80
1,11801,836,395,4007,1093,1051,12336,0,-34697523,-58466556,80
1,11257,818,394,3767,1096,1051,12550,0,-34697536,-58466535,80
1,11119,799,396,3602,1090,1045,12707,0,-34697549,-58466515,80
1,10958,781,393,3431,1090,1048,12972,0,-34697563,-58466496,80
1,10762,766,394,3295,1097,1047,13210,0,-34697578,-58466480,80
1,10647,749,393,3182,1093,1051,13456,0,-34697593,-58466463,80
1,9601,730,393,3061,1092,1047,13723,0,-34697606,-58466448,80
1,10051,713,393,2977,1096,1046,13952,0,-34697621,-58466435,80
1,9840,696,392,2899,1093,1043,14196,0,-34697636,-58466421,80
1,9555,679,394,2815,1080,1042,14504,0,-34697653,-58466410,80
1,9444,665,393,2745,1083,1040,14914,0,-34697668,-58466400,80
1,9184,650,394,2691,1091,1044,15185,0,-34697683,-58466391,80
1,8979,635,393,2630,1086,1040,15467,0,-34697698,-58466383,80
1,8680,619,392,2569,1090,1042,15846,0,-34697714,-58466376,80
1,8674,604,392,2518,1099,1034,16185,0,-34697729,-58466371,80
1,8649,590,392,2457,1102,1028,16436,0,-34697744,-58466368,80
1,8559,578,393,2401,1095,1029,16834,0,-34697759,-58466365,80
1,8319,570,392,2357,1099,1024,17375,0,-34697774,-58466365,80
1,8265,559,394,2308,1093,1035,17726,0,-34697789,-58466365,80
1,8009,549,392,2253,1093,1034,18266,0,-34697803,-58466366,80
1,7840,538,393,2210,1089,1038,18806,0,-34697818,-58466370,80
1,7691,521,392,2176,1085,1020,19359,0,-34697829,-58466376,80
1,7503,510,392,2127,1087,1013,19829,0,-34697843,-58466381,80
1,7361,506,393,2112,1085,1016,20355,0,-34697854,-58466390,70
1,7077,503,391,2098,1084,1028,20869,0,-34697866,-58466398,70
1,6990,494,393,2073,1080,1029,21540,0,-34697876,-58466406,70
1,6880,482,391,2039,1085,1032,22056,0,-34697884,-58466418,70
1,6727,472,393,1997,1085,1025,22508,0,-34697893,-58466430,70
1,6671,461,391,1952,1080,1017,23165,0,-34697899,-58466441,70
1,6463,451,391,1902,1076,1021,23713,0,-34697904,-58466453,80
1,6404,449,391,1864,1080,1027,24451,0,-34697908,-58466466,80
1,6319,440,391,1841,1078,1025,24939,0,-34697911,-58466478,80
1,6357,425,392,1847,1069,1003,25713,0,-34697911,-58466491,70
1,6289,420,391,1889,1070,993,26453,0,-34697911,-58466505,70
1,6313,427,391,1979,1069,993,26927,0,-34697911,-58466516,80
1,6421,431,390,2101,1064,984,27658,0,-34697908,-58466530,70
1,6240,432,390,2266,1055,985,28377,0,-34697903,-58466541,70
1,6614,441,390,2464,1059,978,29140,0,-34697898,-58466551,70
1,6426,448,390,2642,1061,987,29568,0,-34697893,-58466563,70
1,6578,452,391,2861,1059,977,30091,0,-34697886,-58466573,70
1,6772,460,390,3058,1063,969,30677,0,-34697878,-58466585,70
1,7089,467,392,3230,1062,969,31101,0,-34697869,-58466593,70
1,7196,481,390,3413,1055,961,31453,0,-34697861,-58466603,70
1,7257,493,390,3580,1045,966,31959,0,-34697851,-58466611,70
1,7439,505,390,3713,1034,960,32488,0,-34697841,-58466618,70
1,7454,520,390,3869,1019,960,32911,0,-34697829,-58466625,70
1,7637,533,391,4000,1009,962,33375,0,-34697818,-58466631,70
1,7745,548,390,4102,999,960,33643,0,-34697806,-58466636,70
1,7912,562,392,4216,987,965,33834,0,-34697793,-58466643,70
1,8203,575,389,4314,973,956,33953,0,-34697779,-58466648,70
1,8431,588,390,4396,958,956,33992,0,-34697766,-58466653,70
1,8609,604,389,4466,945,956,33969,0,-34697753,-58466660,70
1,8820,622,390,4535,933,958,33944,0,-34697739,-58466666,70
1,9239,635,390,4583,922,958,33848,0,-34697724,-58466672,70
1,9438,650,390,4636,916,964,33695,0,-34697711,-58466679,70
1,9842,667,392,4682,910,989,33425,0,-34697696,-58466689,70
1,10077,677,390,4726,901,1013,33117,0,-34697683,-58466699,70
1,10238,674,391,4753,901,1016,32858,0,-34697669,-58466709,70
1,9604,662,390,4783,898,1010,32562,0,-34697654,-58466722,70
1,9448,657,390,4768,897,1011,32258,0,-34697643,-58466734,70
1,9601,658,390,4670,900,1013,31907,0,-34697629,-58466749,70
1,9635,650,390,4523,904,1010,31486,0,-34697619,-58466764,70
1,9671,644,390,4407,905,993,31064,0,-34697609,-58466779,70
1,9543,645,389,4262,902,977,30750,0,-34697601,-58466796,70
1,9783,649,391,4221,904,977,30360,0,-34697593,-58466812,70
1,10065,662,389,4249,902,973,29953,0,-34697586,-58466831,70
1,10400,673,390,4326,897,966,29591,0,-34697579,-58466849,70
1,10517,679,390,4420,897,961,29233,0,-34697574,-58466869,70
1,11025,696,390,4526,899,953,28947,0,-34697569,-58466887,70
1,10960,713,392,4640,901,965,28547,0,-34697566,-58466909,70
1,11164,726,391,4748,911,960,28206,0,-34697563,-58466929,70
1,11086,741,393,4858,912,957,27877,0,-34697561,-58466952,70
1,11507,753,391,4978,910,959,27507,0,-34697561,-58466974,70
1,11470,770,393,5093,920,959,27272,0,-34697561,-58466997,70
1,11531,786,391,5186,920,968,26967,0,-34697563,-58467021,70
1,11755,797,391,5283,921,961,26724,0,-34697564,-58467044,70
1,11897,809,391,5377,929,961,26578,0,-34697566,-58467069,70
1,12533,824,391,5454,944,960,26296,0,-34697569,-58467092,70
1,12062,839,392,5513,945,965,26065,0,-34697573,-58467117,70
1,12453,852,391,5579,955,965,25934,0,-34697578,-58467141,70
1,12430,864,392,5628,960,968,25736,0,-34697583,-58467166,70
1,12594,877,390,5679,964,968,25623,0,-34697588,-58467191,70
1,12709,888,390,5728,959,976,25468,0,-34697594,-58467217,70
1,12858,898,390,5765,961,973,25430,0,-34697601,-58467242,70
1,12975,907,390,5794,965,978,25331,0,-34697608,-58467267,70
1,13117,915,391,5826,973,976,25259,0,-34697614,-58467294,70
1,13218,924,391,5865,995,975,25206,0,-34697621,-58467321,70
1,13357,932,393,5900,1023,972,25115,0,-34697629,-58467346,70
1,13474,942,391,5943,1054,975,25032,0,-34697638,-58467372,70
1,13528,953,392,5991,1079,977,24958,0,-34697646,-58467399,70
1,13633,960,391,6023,1092,981,24930,0,-34697654,-58467426,70
1,13805,967,391,6080,1087,983,24955,0,-34697663,-58467454,70
1,13995,975,391,6125,1063,987,25071,0,-34697671,-58467481,70
1,13959,979,390,6158,1025,986,25236,0,-34697678,-58467509,70
1,13937,983,392,6190,977,992,25434,0,-34697683,-58467537,70
2,14021,989,390,6219,944,1001,25625,0,-34697688,-58467566,70
2,14035,991,393,6239,929,1001,25753,0,-34697693,-58467596,70
2,14330,987,391,6275,926,992,25823,0,-34697698,-58467624,70
2,14371,988,391,6314,926,981,25781,0,-34697703,-58467654,70
2,14248,995,391,6355,933,986,25654,0,-34697709,-58467682,70
2,14282,1002,391,6397,939,993,25443,0,-34697716,-58467712,70
2,14333,1006,392,6437,925,1018,25296,0,-34697724,-58467741,70
2,14471,1006,391,6453,918,1039,25246,0,-34697733,-58467769,70
2,14405,994,392,6477,921,1051,25178,0,-34697739,-58467799,70
2,13300,973,391,6485,924,1056,25052,0,-34697749,-58467827,70
2,13131,955,391,6471,923,1057,24908,0,-34697758,-58467856,70
2,13034,936,391,6349,922,1061,24806,0,-34697768,-58467882,70
2,12310,913,392,6149,928,1064,24633,0,-34697778,-58467909,70
2,12050,892,392,5816,924,1057,24491,0,-34697788,-58467936,70
2,11723,868,393,5447,927,1062,24373,0,-34697798,-58467961,70
2,11365,848,394,4991,929,1048,24226,0,-34697808,-58467984,70
2,11487,828,393,4630,934,1055,24085,0,-34697819,-58468007,70
2,11208,809,393,4297,933,1052,23857,0,-34697831,-58468029,70
2,10814,792,393,4059,930,1059,23748,0,-34697841,-58468049,70
2,10537,770,392,3844,930,1060,23542,0,-34697853,-58468069,60
2,10473,749,393,3664,923,1054,23401,0,-34697866,-58468089,70
2,9490,729,392,3542,919,1065,23237,0,-34697878,-58468107,60
2,9722,709,395,3396,912,1066,23023,0,-34697889,-58468124,60
2,9048,685,392,3297,913,1066,22874,0,-34697901,-58468141,60
2,8925,658,394,3202,904,1056,22561,0,-34697914,-58468156,60
2,8931,638,393,3095,901,1040,22374,0,-34697926,-58468171,60
2,8553,620,393,2995,901,1057,22027,0,-34697939,-58468182,60
2,8434,608,393,2901,903,1049,21645,0,-34697953,-58468194,60
2,8317,586,393,2793,908,1046,21307,0,-34697966,-58468202,60
2,8104,560,394,2705,906,1036,20876,0,-34697979,-58468211,60
2,7928,553,393,2630,914,1049,20445,0,-34697993,-58468217,60
2,7572,539,394,2553,915,1051,19875,0,-34698004,-58468222,60
2,7575,514,393,2496,919,1049,19357,0,-34698018,-58468224,60
2,7243,499,393,2441,920,1029,18957,0,-34698031,-58468227,60
2,7145,485,393,2397,926,1051,18536,0,-34698044,-58468227,60
2,7193,481,392,2343,926,1033,17843,0,-34698056,-58468226,60
2,6927,474,393,2313,926,1030,17379,0,-34698068,-58468222,60
2,7072,460,392,2320,920,1000,16694,0,-34698078,-58468217,60
2,6960,460,394,2384,914,994,16318,0,-34698089,-58468212,60
2,7043,462,392,2484,904,982,15801,0,-34698099,-58468207,60
2,7136,466,393,2654,904,989,15229,0,-34698109,-58468199,60
2,7398,474,392,2855,910,983,14661,0,-34698118,-58468191,60
2,7476,479,392,3038,907,976,13969,0,-34698126,-58468179,60
2,7619,481,393,3262,912,970,13316,0,-34698133,-58468167,60
2,7532,497,392,3487,920,962,12645,0,-34698139,-58468154,60
2,7854,510,394,3672,921,979,11762,0,-34698143,-58468139,60
2,7959,520,392,3877,919,971,11248,0,-34698146,-58468126,60
2,8182,530,392,4062,916,979,10845,0,-34698149,-58468109,60
2,8267,537,391,4207,923,963,10232,0,-34698151,-58468092,60
2,8371,547,391,4352,913,960,9818,0,-34698153,-58468076,60
2,9361,561,391,4486,911,975,9335,0,-34698153,-58468061,60
2,9100,578,391,4591,911,971,8948,0,-34698151,-58468042,70
2,9414,581,392,4677,916,966,8541,0,-34698149,-58468026,70
2,9615,587,391,4759,907,953,7985,0,-34698146,-58468007,60
2,9286,609,393,4817,926,961,7814,0,-34698143,-58467991,60
2,9495,622,391,4884,921,954,7156,0,-34698136,-58467974,60
2,9492,633,391,4936,917,957,6791,0,-34698129,-58467957,70
2,9968,654,391,4976,923,946,6468,0,-34698121,-58467939,70
2,9946,670,391,5019,942,960,6097,0,-34698113,-58467922,60
2,11293,685,393,5084,947,937,5778,0,-34698104,-58467906,60
2,10565,704,392,5134,969,951,5638,0,-34698093,-58467889,60
2,11007,727,394,5189,992,940,5257,0,-34698083,-58467872,60
2,10729,748,392,5257,1012,956,4935,0,-34698069,-58467857,60
2,11035,766,393,5320,1022,953,4748,0,-34698056,-58467841,60
2,11198,784,393,5356,1026,956,4784,0,-34698044,-58467824,70
2,12430,797,393,5398,1038,956,4752,0,-34698031,-58467806,60
2,11771,814,393,5438,1043,955,4756,0,-34698016,-58467789,70
2,11834,831,393,5485,1040,964,4806,0,-34698003,-58467771,70
2,12079,844,394,5541,1033,963,4918,0,-34697989,-58467751,70
2,12424,857,393,5587,1045,965,5057,0,-34697978,-58467732,70
2,12476,869,394,5650,1043,967,5087,0,-34697964,-58467712,70
2,12615,882,394,5692,1049,966,5216,0,-34697951,-58467691,70
2,12812,893,394,5730,1062,969,5313,0,-34697938,-58467669,70
2,12919,905,395,5762,1078,972,5383,0,-34697924,-58467647,70
2,13069,917,395,5802,1075,974,5423,0,-34697911,-58467626,70
2,13186,925,396,5838,1090,976,5574,0,-34697899,-58467602,70
2,13380,934,394,5892,1081,972,5665,0,-34697886,-58467579,70
2,13486,944,396,5937,1085,978,5807,0,-34697874,-58467556,70
2,13571,953,395,5986,1083,981,5993,0,-34697863,-58467531,70
2,13661,960,395,6028,1083,1002,6174,0,-34697853,-58467506,70
2,13818,965,395,6074,1095,1016,6284,0,-34697841,-58467479,70
2,13755,961,395,6131,1113,1027,6495,0,-34697833,-58467452,70
2,13271,950,396,6164,1121,1033,6552,0,-34697823,-58467426,70
2,13020,941,395,6158,1144,1031,6757,0,-34697813,-58467399,70
2,13009,928,397,6064,1144,1038,6915,0,-34697806,-58467372,70
2,12626,915,395,5836,1142,1038,7026,0,-34697798,-58467346,70
2,12267,904,396,5501,1153,1043,7352,0,-34697793,-58467319,70
2,12111,887,396,5158,1149,1036,7589,0,-34697788,-58467292,70
2,12021,871,396,4735,1131,1037,7902,0,-34697784,-58467266,70
2,11964,861,397,4376,1140,1037,8305,0,-34697783,-58467239,70
2,11755,848,396,4134,1145,1041,8441,0,-34697783,-58467212,70
2,11621,831,399,3850,1142,1031,8802,0,-34697783,-58467187,70
2,11603,819,397,3674,1133,1035,9198,0,-34697784,-58467162,70
2,11574,809,398,3507,1129,1042,9513,0,-34697788,-58467137,70
2,11278,795,397,3336,1139,1044,9776,0,-34697791,-58467114,70
2,10799,777,397,3165,1119,1037,10048,0,-34697796,-58467091,70
2,10909,762,397,3050,1103,1032,10527,0,-34697803,-58467069,70
2,10509,751,397,2927,1118,1033,10953,0,-34697811,-58467047,70
2,10485,740,399,2829,1124,1028,11207,0,-34697818,-58467026,70
2,10440,727,397,2759,1111,1013,11470,0,-34697828,-58467006,60
2,10660,717,398,2712,1117,995,11931,0,-34697838,-58466987,60
2,10693,721,397,2735,1130,978,12209,0,-34697848,-58466971,60
2,10606,730,397,2822,1114,972,12467,0,-34697859,-58466952,60
2,11139,739,397,3009,1110,962,13003,0,-34697873,-58466939,60
2,11088,751,397,3274,1101,962,13383,0,-34697886,-58466924,60
2,11538,765,398,3534,1078,962,13666,0,-34697901,-58466909,60
2,11461,779,396,3850,1039,955,14021,0,-34697916,-58466896,60
2,11536,791,398,4153,999,947,14435,0,-34697933,-58466884,60
2,11855,809,396,4396,966,952,14683,0,-34697949,-58466872,60
2,11846,831,396,4641,921,978,14947,0,-34697968,-58466861,60
2,12345,845,396,4851,896,995,15069,0,-34697984,-58466849,60
2,12578,846,396,5023,889,986,15095,0,-34698003,-58466837,60
2,13544,845,398,5157,875,991,14982,0,-34698021,-58466824,60
2,13106,855,396,5283,857,978,14740,0,-34698039,-58466809,60
2,12597,859,398,5384,874,984,14594,0,-34698056,-58466794,60
2,14405,865,397,5503,874,974,14190,0,-34698073,-58466777,50
2,13029,880,397,5604,862,974,13944,0,-34698089,-58466759,50
2,12834,885,396,5691,871,994,13747,0,-34698104,-58466742,50
2,13172,885,396,5778,881,981,13375,0,-34698118,-58466721,50
2,13083,894,396,5849,899,986,13057,0,-34698133,-58466699,50
2,14211,898,395,5901,935,969,12859,0,-34698144,-58466677,60
2,13233,909,398,5947,974,972,12859,0,-34698156,-58466655,60
2,13398,918,396,5987,1006,965,12335,0,-34698169,-58466633,50
2,13602,930,398,6026,1060,979,12073,0,-34698179,-58466608,50
2,13847,943,397,6073,1075,974,11869,0,-34698191,-58466583,50
2,13428,948,397,6120,1075,987,11864,0,-34698201,-58466558,50
2,14008,955,397,6151,1097,987,11950,0,-34698213,-58466533,50
2,13698,963,397,6175,1102,989,12070,0,-34698226,-58466508,50
2,13927,963,399,6220,1080,980,12123,0,-34698238,-58466485,50
2,14101,971,397,6248,1083,988,12409,0,-34698251,-58466461,50
2,13866,979,399,6281,1068,981,12536,0,-34698266,-58466438,50
2,13943,982,398,6330,1061,987,12536,0,-34698282,-58466415,50
2,14416,988,399,6360,1059,984,12919,0,-34698298,-58466391,50
2,14164,996,399,6374,1063,1012,13009,0,-34698313,-58466370,50
2,14496,998,399,6399,1068,1038,13105,0,-34698329,-58466348,50
2,14454,989,399,6412,1068,1066,13243,0,-34698346,-58466325,50
2,13489,968,399,6420,1099,1066,13325,0,-34698364,-58466303,50
2,11737,940,401,6447,1121,1057,13429,0,-34698381,-58466283,50
2,12087,940,400,6400,1119,1061,13499,0,-34698399,-58466261,50
2,12014,898,401,6258,1128,1057,13636,0,-34698416,-58466243,50
2,11897,877,401,6005,1130,1059,13850,0,-34698434,-58466225,50
2,11702,851,401,5714,1126,1047,13850,0,-34698451,-58466209,50
2,11529,836,402,5318,1127,1054,14392,0,-34698469,-58466193,50
2,10879,819,401,4946,1138,1062,14723,0,-34698488,-58466180,60
2,11173,796,404,4669,1144,1065,14878,0,-34698506,-58466168,60
2,10744,773,402,4409,1146,1052,15242,0,-34698524,-58466156,60
2,10593,751,404,4195,1136,1044,15523,0,-34698544,-58466148,60
2,10384,733,402,4040,1137,1053,15915,0,-34698563,-58466141,60
2,10072,721,402,3886,1137,1047,16349,0,-34698581,-58466136,60
2,9865,698,402,3755,1126,1040,16705,0,-34698599,-58466133,50
2,9738,683,401,3651,1128,1015,17268,0,-34698618,-58466131,60
2,9408,681,403,3525,1135,1023,17659,0,-34698634,-58466131,60
2,9093,675,401,3393,1124,1018,18014,0,-34698651,-58466133,60
2,9253,665,402,3277,1129,1018,18558,0,-34698668,-58466136,60
2,9209,658,401,3138,1129,1004,18983,0,-34698684,-58466141,60
2,9246,655,401,3037,1129,1003,19451,0,-34698701,-58466148,50
2,9316,652,401,3001,1134,1003,19947,0,-34698716,-58466155,50
2,9385,654,400,3027,1142,977,20468,0,-34698731,-58466165,50
2,9794,654,401,3144,1132,970,20846,0,-34698744,-58466175,50
2,10041,669,400,3311,1127,961,21413,0,-34698756,-58466186,50
2,10112,685,403,3554,1115,967,21902,0,-34698768,-58466200,60
2,10195,696,400,3822,1104,970,21902,0,-34698778,-58466216,60
2,10251,709,401,4033,1095,961,22961,0,-34698788,-58466233,60
2,10438,718,400,4281,1115,960,23443,0,-34698798,-58466251,60
2,10903,733,400,4492,1112,948,23765,0,-34698806,-58466270,60
2,11084,751,401,4644,1112,953,24099,0,-34698814,-58466290,60
2,11072,767,400,4808,1097,953,24300,0,-34698821,-58466310,60
2,11576,786,402,4969,1084,1003,24636,0,-34698828,-58466331,50
2,11400,786,400,5076,1046,1036,24900,0,-34698834,-58466353,50
2,11725,784,401,5203,1032,1052,25432,0,-34698838,-58466376,50
2,9887,765,400,5302,1031,1056,25673,0,-34698841,-58466401,50
2,10434,747,401,5325,1022,1044,25673,0,-34698844,-58466423,50
2,10157,726,401,5242,1035,1050,25946,0,-34698848,-58466446,50
2,9425,712,401,5031,1043,1039,26017,0,-34698851,-58466470,50
2,9910,699,404,4760,1057,1049,26050,0,-34698854,-58466491,50
2,9391,681,402,4402,1057,1046,26130,0,-34698856,-58466511,50
2,9334,666,403,4051,1088,1046,26302,0,-34698858,-58466533,50
2,9149,648,402,3807,1095,1047,26299,0,-34698859,-58466555,50
2,9009,648,402,3584,1102,1044,26626,0,-34698859,-58466575,50
2,8774,616,402,3416,1104,1058,26818,0,-34698859,-58466593,50
2,8573,598,403,3287,1109,1053,27184,0,-34698859,-58466613,50
2,8389,576,405,3159,1103,1059,27184,0,-34698856,-58466630,50
2,8012,556,404,3065,1096,1049,28080,0,-34698853,-58466648,50
2,7856,538,406,2994,1096,1053,28675,0,-34698846,-58466665,50
2,7779,518,404,2901,1096,1048,29129,0,-34698839,-58466677,50
2,7698,501,405,2820,1089,1047,29660,0,-34698833,-58466692,50
2,7451,484,405,2763,1089,1033,30313,0,-34698824,-58466704,50
2,7253,468,405,2676,1078,1040,30890,0,-34698814,-58466714,50
2,6931,459,405,2602,1072,1028,31506,0,-34698804,-58466724,50
2,6883,446,405,2553,1066,1034,32137,0,-34698794,-58466732,50
2,6922,432,406,2516,1066,1009,32909,0,-34698784,-58466737,50
2,6880,426,404,2532,1060,1006,33494,0,-34698773,-58466742,50
2,6864,423,404,2583,1065,997,34288,0,-34698763,-58466746,50
2,7062,425,404,2691,1073,992,34621,0,-34698751,-58466747,50
2,6867,425,403,2863,1080,1002,35148,0,-34698741,-58466749,50
2,7269,430,404,3028,1079,992,35773,0,-34698729,-58466747,50
2,7290,428,403,3227,1076,992,449,0,-34698718,-58466746,50
2,7469,428,405,3439,1080,976,1001,0,-34698708,-58466741,50
2,7148,438,403,3615,1072,965,1549,0,-34698696,-58466736,50
2,7238,445,404,3818,1054,954,2428,0,-34698686,-58466729,50
2,7063,463,403,3997,1043,948,3324,0,-34698678,-58466719,50
2,7209,486,403,4152,1027,961,3909,0,-34698669,-58466709,50
2,7345,503,403,4294,997,963,4293,0,-34698661,-58466699,60
2,7521,514,403,4400,968,965,4888,0,-34698653,-58466686,60
2,7645,527,404,4509,952,968,5271,0,-34698646,-58466672,60
2,7930,541,402,4598,952,965,5351,0,-34698638,-58466660,60
2,8249,550,404,4695,924,965,5450,0,-34698629,-58466646,60
2,8517,563,402,4769,908,983,5282,0,-34698621,-58466633,60
2,8923,563,403,4846,914,1012,4917,0,-34698611,-58466621,60
2,9172,572,403,4909,910,1017,4455,0,-34698601,-58466610,60
2,8870,565,403,4966,907,1025,4127,0,-34698589,-58466598,60
2,8331,556,404,4998,910,1026,4127,0,-34698578,-58466589,60
2,8113,549,403,4990,916,1017,3374,0,-34698566,-58466580,60
2,8021,537,405,4938,906,1020,2607,0,-34698551,-58466573,60
2,7819,533,403,4830,901,1008,2299,0,-34698538,-58466566,60
2,8002,528,403,4678,901,1001,1807,0,-34698526,-58466563,60
2,8616,522,403,4541,892,1001,1197,0,-34698513,-58466561,60
2,7993,531,404,4432,902,978,944,0,-34698499,-58466558,60
2,8490,531,405,4398,911,978,243,0,-34698486,-58466560,60
2,8191,549,404,4427,914,963,35615,0,-34698473,-58466561,60
2,8223,558,407,4515,919,956,34981,0,-34698459,-58466566,60
2,8248,575,405,4603,924,955,34981,0,-34698447,-58466572,60
2,8455,593,407,4697,923,965,33930,0,-34698434,-58466578,60
2,9034,606,406,4796,924,965,33579,0,-34698421,-58466586,60
2,9011,619,406,4882,927,958,33280,0,-34698408,-58466595,60
2,9154,631,408,4957,923,963,32835,0,-34698396,-58466606,60
2,9382,648,406,5019,924,956,32544,0,-34698383,-58466616,60
2,9483,661,409,5080,925,953,32228,0,-34698371,-58466630,60
2,9784,675,407,5132,913,959,31934,0,-34698359,-58466641,60
2,9943,696,408,5180,910,955,31707,0,-34698348,-58466656,60
2,10183,708,407,5234,919,970,31413,0,-34698338,-58466671,60
3,10681,720,407,5279,929,947,31107,0,-34698326,-58466687,60
3,10729,736,407,5322,939,964,30869,0,-34698316,-58466704,60
3,11078,753,407,5363,967,952,30654,0,-34698306,-58466722,60
3,11282,770,408,5414,986,955,30288,0,-34698296,-58466742,60
3,11511,783,407,5452,986,955,30011,0,-34698288,-58466762,60
3,11380,804,408,5500,1011,955,29890,0,-34698279,-58466782,60
3,11625,818,407,5554,1019,967,29816,0,-34698269,-58466804,60
3,11790,818,407,5601,1015,961,29776,0,-34698261,-58466824,60
3,12019,846,407,5666,1018,965,29818,0,-34698251,-58466847,60
3,12287,857,407,5722,1015,964,29829,0,-34698241,-58466869,60
3,12343,872,409,5761,1013,968,29829,0,-34698230,-58466890,60
3,12486,884,407,5806,1010,975,29949,0,-34698219,-58466912,60
3,12782,893,409,5841,1012,968,29999,0,-34698209,-58466936,60
3,12858,902,407,5866,1003,973,29998,0,-34698198,-58466959,60
3,12964,914,409,5896,1003,972,30038,0,-34698186,-58466982,60
3,13086,924,408,5935,977,972,30066,0,-34698174,-58467006,60
3,13309,932,409,5973,953,982,30089,0,-34698163,-58467029,60
3,13321,932,409,6024,928,987,30110,0,-34698151,-58467052,60
3,13468,944,409,6069,914,1008,30130,0,-34698139,-58467077,60
3,13617,948,410,6104,890,1027,30081,0,-34698126,-58467101,60
3,13586,936,408,6155,889,1057,30081,0,-34698115,-58467126,60
3,12939,913,410,6184,875,1047,29890,0,-34698103,-58467151,60
3,12850,890,408,6159,861,1064,29694,0,-34698093,-58467177,60
3,12628,875,409,6031,866,1054,29479,0,-34698084,-58467202,60
3,12317,855,408,5833,861,1055,29283,0,-34698076,-58467229,60
3,12143,829,409,5500,863,1046,28996,0,-34698069,-58467254,60
3,11827,817,409,5091,873,1042,28802,0,-34698063,-58467279,60
3,11516,800,408,4748,858,1043,28388,0,-34698059,-58467304,60
3,11257,781,411,4388,841,1029,27950,0,-34698058,-58467329,60
3,11041,771,409,4082,849,1032,27760,0,-34698056,-58467354,60
3,11025,761,411,3866,836,1025,27338,0,-34698058,-58467379,60
3,10976,747,409,3656,829,1028,27117,0,-34698058,-58467404,60
3,10911,740,409,3571,850,1014,26762,0,-34698061,-58467427,60
