Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
3,13034,921,503,6075,1112,991,32043,0,-34698371,-58468319,60
3,13277,919,501,6115,1144,996,32070,0,-34698353,-58468336,60
3,13559,922,502,6151,1167,989,32132,0,-34698334,-58468354,60
3,13544,927,502,6182,1180,1000,32323,0,-34698316,-58468369,60
3,13701,927,502,6231,1188,1003,32524,0,-34698296,-58468386,60
3,13714,928,503,6264,1188,1008,32888,0,-34698276,-58468399,60
3,13745,926,502,6301,1187,1003,33144,0,-34698254,-58468411,60
3,13908,921,504,6323,1192,997,33503,0,-34698233,-58468422,60
3,13866,922,502,6343,1186,989,33906,0,-34698211,-58468431,60
3,14114,926,502,6364,1176,1000,34234,0,-34698188,-58468439,60
3,13850,929,502,6391,1188,992,34677,0,-34698164,-58468444,60
3,13748,928,501,6405,1194,998,34935,0,-34698141,-58468447,60
3,13908,930,502,6439,1185,994,35286,0,-34698118,-58468451,60
3,13748,933,502,6465,1183,1000,35730,0,-34698094,-58468451,60
3,14054,931,503,6472,1182,1004,4,0,-34698071,-58468451,60
3,13979,932,502,6483,1179,996,338,0,-34698048,-58468447,60
3,13828,930,503,6502,1155,991,701,0,-34698024,-58468442,60
3,14218,931,502,6519,1141,980,1105,0,-34698001,-58468436,60
3,13876,939,502,6540,1144,980,1467,0,-34697978,-58468427,60
3,13683,945,503,6573,1131,975,1717,0,-34697956,-58468419,60
3,13805,952,502,6591,1136,972,2042,0,-34697934,-58468409,60
3,13761,963,504,6596,1131,971,2371,0,-34697913,-58468396,60
3,13847,974,502,6605,1143,977,2547,0,-34697891,-58468382,60
3,14295,982,502,6611,1147,979,2770,0,-34697871,-58468369,60
3,14041,991,502,6606,1155,982,3020,0,-34697849,-58468354,60
3,14187,998,502,6614,1155,985,3206,0,-34697828,-58468337,60
3,14520,1003,503,6629,1159,983,3548,0,-34697809,-58468319,60
3,14285,1008,502,6643,1149,986,3667,0,-34697789,-58468301,60
3,14423,1015,504,6665,1150,988,3970,0,-34697769,-58468281,60
3,14450,1020,503,6695,1154,990,4233,0,-34697751,-58468259,60
3,14461,1022,503,6721,1135,989,4466,0,-34697734,-58468237,60
3,14591,1027,503,6747,1152,992,4788,0,-34697718,-58468214,60
3,14559,1031,503,6769,1147,990,4932,0,-34697701,-58468191,60
3,14602,1032,504,6787,1147,989,5145,0,-34697686,-58468166,60
3,14818,1036,503,6808,1133,983,5404,0,-34697673,-58468141,60
3,14698,1042,504,6822,1134,988,5660,0,-34697659,-58468114,60
3,14778,1047,502,6833,1134,994,5827,0,-34697646,-58468087,60
3,14785,1051,502,6845,1115,994,6094,0,-34697634,-58468059,60
3,14869,1051,502,6859,1109,1000,6266,0,-34697623,-58468031,60
3,14869,1051,502,6867,1083,995,6514,0,-34697613,-58468002,60
3,14855,1053,503,6901,1059,986,6823,0,-3.46976020716061E7,-5.846796471511933E7,60
