Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,14506,1009,462,6549,987,983,25370,0,-34697648,-58467497,70
1,14443,1015,460,6576,981,981,25350,0,-34697656,-58467527,70
1,14517,1023,461,6612,981,987,25360,0,-34697663,-58467556,70
2,14641,1028,460,6643,979,986,25305,0,-34697671,-58467586,70
2,14684,1032,460,6672,970,990,25278,0,-34697678,-58467616,70
2,14713,1037,461,6706,956,985,25253,0,-34697686,-58467646,70
2,14811,1041,460,6732,942,992,25253,0,-34697694,-58467676,70
2,14836,1046,462,6758,935,987,25221,0,-34697703,-58467706,70
2,14955,1050,460,6784,918,994,25165,0,-34697711,-58467736,60
2,14940,1053,461,6806,917,998,25125,0,-34697719,-58467766,60
2,15041,1056,460,6826,914,1023,25036,0,-34697728,-58467796,60
2,15033,1054,460,6849,921,1050,24937,0,-34697738,-58467826,60
2,14154,1041,460,6870,907,1065,24801,0,-34697748,-58467854,60
2,11413,1011,460,6886,923,1082,24694,0,-34697759,-58467884,60
2,11496,983,463,6816,913,1068,24534,0,-34697769,-58467912,60
2,11463,954,461,6663,925,1083,24430,0,-34697781,-58467941,60
2,12327,928,463,6384,909,1064,24294,0,-34697793,-58467967,60
2,11641,903,462,6115,924,1085,24196,0,-34697804,-58467992,60
2,11432,876,463,5684,906,1066,23928,0,-34697816,-58468017,60
2,11019,848,462,5269,901,1077,23876,0,-34697829,-58468041,60
2,10934,823,462,4960,889,1061,23627,0,-34697841,-58468062,60
2,10191,801,463,4667,890,1064,23582,0,-34697854,-58468084,60
2,10496,776,462,4432,880,1059,23258,0,-34697866,-58468102,60
2,9834,756,464,4252,877,1064,23083,0,-34697879,-58468122,60
2,9508,734,462,4104,883,1071,22776,0,-34697893,-58468139,60
2,9603,709,463,3945,870,1065,22382,0,-34697908,-58468154,60
2,9363,684,462,3815,873,1068,22143,0,-34697921,-58468169,60
2,8975,661,462,3701,879,1057,21733,0,-34697936,-58468181,60
2,8869,638,463,3589,880,1045,21336,0,-34697949,-58468191,60
2,8645,617,462,3489,885,1051,20858,0,-34697964,-58468201,60
2,8436,607,464,3403,896,1058,20424,0,-34697979,-58468207,60
2,8245,586,462,3298,900,1063,19806,0,-34697994,-58468212,60
2,7854,558,463,3202,900,1040,19297,0,-34698008,-58468214,60
2,7689,542,462,3131,903,1045,18894,0,-34698023,-58468217,60
2,7580,531,461,3040,904,1045,18266,0,-34698036,-58468216,60
2,7316,513,462,2976,901,1037,17796,0,-34698049,-58468214,60
2,7533,494,461,2933,899,1011,17247,0,-34698063,-58468212,60
2,7526,490,463,2947,898,1001,16684,0,-34698074,-58468207,60
2,7495,494,461,2997,893,989,16110,0,-34698086,-58468201,60
2,7914,494,462,3113,892,998,15373,0,-34698096,-58468192,60
2,7878,499,461,3325,897,987,14824,0,-34698106,-58468184,60
2,7827,500,460,3543,892,982,14080,0,-34698114,-58468172,60
2,7868,502,460,3772,900,974,13348,0,-34698123,-58468161,60
2,8086,516,460,4027,906,972,12761,0,-34698129,-58468147,60
2,8249,523,462,4224,907,985,11893,0,-34698134,-58468134,60
2,8273,530,460,4416,916,968,11346,0,-34698139,-58468119,60
2,8262,538,462,4567,914,967,10830,0,-34698143,-58468102,60
2,8641,548,461,4679,912,969,10033,0,-34698143,-58468086,60
2,8832,564,460,4796,912,967,9728,0,-34698144,-58468069,60
2,9195,572,461,4896,911,969,9174,0,-34698144,-58468052,60
2,8919,582,460,4970,902,956,8721,0,-34698143,-58468036,60
2,9236,598,462,5048,911,954,8518,0,-34698141,-58468017,60
2,9252,612,461,5119,909,957,7801,0,-34698136,-58468001,60
2,9496,630,462,5169,910,955,7498,0,-34698131,-58467982,60
2,9609,646,461,5227,921,961,7056,0,-34698126,-58467966,60
2,9978,659,462,5292,924,951,6684,0,-34698119,-58467947,60
2,10025,675,462,5336,941,957,6335,0,-34698111,-58467931,60
2,10343,692,462,5383,952,944,5952,0,-34698101,-58467914,60
2,10783,708,463,5445,970,949,5690,0,-34698091,-58467897,60
2,11027,727,462,5494,979,948,5364,0,-34698081,-58467881,60
2,12040,749,463,5539,994,954,5253,0,-34698069,-58467864,60
2,11261,763,462,5593,1005,954,5018,0,-34698058,-58467847,60
2,11503,779,463,5636,1015,954,4961,0,-34698044,-58467829,60
2,12016,798,463,5672,1019,959,4921,0,-34698033,-58467812,60
2,11787,812,463,5719,1023,958,4914,0,-34698019,-58467794,60
2,11964,826,465,5771,1030,957,4942,0,-34698006,-58467776,60
2,12197,842,464,5826,1030,963,4944,0,-34697993,-58467757,60
2,12533,857,466,5875,1032,965,5030,0,-34697981,-58467737,60
2,12552,868,465,5916,1036,968,5109,0,-34697968,-58467717,60
2,12717,880,466,5959,1045,962,5157,0,-34697954,-58467697,60
2,12894,893,466,5986,1047,966,5219,0,-34697941,-58467676,60
2,13063,905,465,6021,1062,968,5290,0,-34697928,-58467656,60
2,13175,918,467,6054,1069,971,5368,0,-34697914,-58467632,60
2,13291,928,465,6095,1074,976,5457,0,-34697901,-58467611,60
2,13495,938,466,6141,1081,971,5539,0,-34697888,-58467587,60
2,13617,947,465,6181,1086,976,5676,0,-34697876,-58467564,70
2,13698,956,465,6223,1088,976,5759,0,-34697863,-58467539,70
2,13752,966,465,6271,1097,982,5961,0,-34697851,-58467514,70
2,13956,973,465,6308,1110,978,6098,0,-34697839,-58467489,70
2,14025,979,466,6342,1124,980,6217,0,-34697829,-58467462,70
2,14081,988,465,6376,1144,992,6404,0,-34697819,-58467436,70
2,14461,995,468,6410,1155,1020,6518,0,-34697809,-58467409,70
2,13821,994,467,6432,1172,1040,6729,0,-34697799,-58467381,70
2,13642,981,467,6420,1175,1041,6927,0,-34697791,-58467352,70
2,13230,961,467,6333,1176,1057,7140,0,-34697784,-58467324,70
2,12738,948,467,6120,1176,1053,7436,0,-34697779,-58467296,70
2,12200,926,468,5861,1174,1051,7724,0,-34697774,-58467267,70
2,11935,900,467,5475,1157,1035,8049,0,-34697771,-58467239,70
2,11574,891,469,5044,1156,1046,8422,0,-34697771,-58467211,60
2,11404,880,467,4715,1163,1057,8710,0,-34697771,-58467184,70
2,11316,858,468,4388,1154,1050,9078,0,-34697771,-58467157,70
2,11335,837,468,4118,1162,1042,9428,0,-34697774,-58467131,70
2,11331,823,468,3928,1170,1030,9788,0,-34697778,-58467106,70
2,11380,808,469,3807,1156,1021,10065,0,-34697783,-58467081,70
2,11461,798,468,3745,1152,1012,10396,0,-34697788,-58467057,70
2,11391,795,470,3760,1167,1001,10920,0,-34697796,-58467036,70
2,11878,790,468,3849,1144,990,11237,0,-34697804,-58467014,70
2,12679,790,468,4045,1150,991,11776,0,-34697814,-58466992,70
2,11983,799,468,4256,1166,982,12199,0,-34697826,-58466974,70
2,12247,799,467,4531,1149,984,12379,0,-34697838,-58466954,70
2,12440,804,467,4803,1130,967,12887,0,-34697851,-58466937,70
2,12330,817,466,5022,1116,969,13389,0,-34697866,-58466921,70
2,12077,826,468,5242,1088,969,13633,0,-34697881,-58466906,70
2,12200,838,467,5429,1049,961,14108,0,-34697898,-58466891,70
2,12401,850,467,5546,1008,965,14459,0,-34697914,-58466877,70
2,12541,863,467,5661,974,965,14722,0,-34697933,-58466864,70
2,12936,878,467,5758,930,978,14963,0,-34697951,-58466852,70
2,12928,887,468,5820,891,989,15020,0,-34697971,-58466839,70
2,13198,893,467,5887,879,985,15135,0,-34697989,-58466827,70
2,13658,895,468,5949,849,1000,15033,0,-34698009,-58466814,70
2,13289,900,466,6018,840,988,14844,0,-34698028,-58466799,70
2,14177,901,466,6063,868,1000,14716,0,-34698046,-58466784,60
2,14144,900,465,6121,871,994,14319,0,-34698064,-58466766,60
2,13559,906,466,6189,857,989,14047,0,-34698081,-58466747,60
2,13565,903,467,6245,876,985,13819,0,-34698098,-58466729,60
2,13380,909,467,6298,877,975,13343,0,-34698113,-58466707,60
2,14531,920,469,6346,881,974,13129,0,-34698128,-58466686,60
2,13661,925,467,6392,895,973,13019,0,-34698141,-58466666,60
2,13519,937,468,6421,941,967,12785,0,-34698156,-58466643,60
2,14616,948,467,6445,984,978,12440,0,-34698168,-58466620,60
2,13679,957,467,6459,1039,975,12158,0,-34698179,-58466595,50
2,13821,966,468,6485,1052,975,11976,0,-34698191,-58466568,60
2,14506,974,467,6504,1104,985,11905,0,-34698201,-58466543,60
2,14184,984,469,6522,1115,980,11818,0,-34698213,-58466516,60
2,14395,988,469,6543,1111,988,11901,0,-34698224,-58466491,60
2,14292,992,470,6567,1111,981,12013,0,-34698238,-58466466,50
2,14248,1001,469,6579,1115,992,12301,0,-34698251,-58466441,60
2,14395,1004,470,6603,1091,985,12342,0,-34698266,-58466416,50
2,14395,1004,470,6603,1091,985,12342,0,-34698273,-58466405,50
2,14720,1007,471,6628,1083,989,12686,0,-34698281,-58466393,50
2,14388,1013,470,6652,1087,997,12848,0,-34698298,-58466370,60
2,14720,1018,472,6680,1072,1027,12924,0,-34698313,-58466346,50
2,14051,1013,469,6707,1093,1054,13203,0,-34698331,-58466325,60
2,12746,998,470,6726,1101,1073,13275,0,-34698349,-58466303,50
2,11035,969,470,6721,1119,1069,13413,0,-34698366,-58466281,50
2,12247,938,471,6631,1134,1056,13510,0,-34698384,-58466260,50
2,12623,917,472,6463,1139,1046,13625,0,-34698403,-58466240,50
2,12502,900,471,6174,1133,1049,13802,0,-34698421,-58466221,50
2,12310,884,473,5857,1137,1056,14089,0,-34698439,-58466205,50
2,11869,866,472,5460,1142,1072,14340,0,-34698458,-58466190,50
2,11578,844,472,5102,1147,1064,14647,0,-34698478,-58466175,50
2,11494,815,471,4838,1151,1069,14947,0,-34698496,-58466163,50
2,11131,794,471,4609,1155,1048,15231,0,-34698516,-58466151,50
2,10739,775,472,4380,1166,1063,15510,0,-34698534,-58466141,50
2,10442,756,470,4213,1154,1048,15893,0,-34698553,-58466135,50
2,10141,739,472,4047,1143,1050,16343,0,-34698573,-58466130,60
2,9993,719,470,3881,1140,1045,16816,0,-34698591,-58466126,60
2,9802,705,471,3751,1120,1057,17239,0,-34698609,-58466125,60
2,9729,688,470,3626,1132,1045,17672,0,-34698628,-58466125,60
2,9858,664,470,3499,1132,1023,18320,0,-34698646,-58466128,60
2,9933,634,470,3437,1133,1023,18705,0,-34698664,-58466131,60
2,10072,642,470,3432,1131,1007,19102,0,-34698681,-58466136,50
2,10202,642,471,3533,1141,985,19617,0,-34698696,-58466143,50
2,10230,665,469,3725,1145,967,20591,0,-34698724,-58466160,50
2,10496,682,469,3964,1138,971,21252,0,-34698738,-58466173,60
2,10791,698,469,4198,1149,964,21252,0,-34698744,-58466179,60
2,10820,708,468,4431,1139,972,21679,0,-34698751,-58466186,60
2,10911,718,469,4663,1137,958,22103,0,-34698764,-58466201,60
2,11139,732,468,4870,1137,959,22586,0,-34698776,-58466218,50
2,11115,745,470,5033,1140,954,23105,0,-34698786,-58466235,50
2,12217,763,468,5194,1135,959,23535,0,-34698796,-58466255,60
2,11372,779,469,5331,1131,959,24055,0,-34698804,-58466275,60
2,11836,792,468,5440,1104,967,24265,0,-34698813,-58466296,50
2,11522,807,468,5557,1089,981,24650,0,-34698819,-58466318,50
2,11937,818,468,5662,1052,1011,25062,0,-34698824,-58466341,60
2,11783,819,469,5732,1026,1039,25458,0,-34698829,-58466365,60
2,11288,808,471,5804,1018,1058,25824,0,-34698833,-58466390,60
2,10456,785,469,5841,1024,1060,25951,0,-34698836,-58466415,60
2,9558,761,470,5788,1023,1059,25971,0,-34698839,-58466438,60
2,10186,742,470,5626,1052,1051,26178,0,-34698841,-58466461,60
2,9840,722,471,5369,1064,1058,26106,0,-34698844,-58466485,60
2,9277,702,471,5077,1091,1056,26157,0,-34698848,-58466508,60
2,9402,683,471,4705,1110,1053,26194,0,-34698849,-58466530,50
2,9085,660,472,4384,1112,1054,26321,0,-34698851,-58466550,50
2,9025,644,470,4158,1109,1052,26583,0,-34698851,-58466571,50
2,8766,625,471,3978,1118,1056,27003,0,-34698849,-58466590,50
2,8385,603,471,3814,1114,1044,27304,0,-34698848,-58466610,50
2,8367,586,471,3711,1106,1049,27894,0,-34698843,-58466628,50
2,8178,571,472,3613,1113,1055,28459,0,-34698838,-58466645,50
2,8003,553,472,3524,1106,1053,28863,0,-34698833,-58466661,50
2,7870,530,474,3445,1109,1047,29355,0,-34698826,-58466676,50
2,7678,513,472,3350,1102,1041,29992,0,-34698816,-58466689,50
2,7371,499,473,3238,1099,1040,30693,0,-34698808,-58466701,50
2,7201,483,472,3144,1095,1038,31259,0,-34698798,-58466711,50
2,7135,470,471,3046,1096,1022,32011,0,-34698786,-58466719,50
2,7349,457,472,2988,1081,1018,32476,0,-34698776,-58466727,50
2,7304,453,471,3017,1087,1008,33483,0,-34698764,-58466732,50
2,7491,453,472,3106,1084,1003,34152,0,-34698753,-58466736,50
2,7166,448,471,3292,1081,999,34792,0,-34698741,-58466737,50
2,8441,449,471,3505,1084,983,35577,0,-34698729,-58466737,50
2,7045,451,471,3767,1093,982,174,0,-34698718,-58466736,50
2,7511,457,470,4009,1085,978,706,0,-34698708,-58466732,50
2,7199,467,470,4186,1089,974,1641,0,-34698696,-58466727,50
2,7414,473,471,4364,1081,970,2157,0,-34698686,-58466722,50
2,7301,483,471,4517,1070,959,2834,0,-34698674,-58466714,60
2,7458,497,470,4633,1043,968,3490,0,-34698666,-58466704,60
2,7550,510,471,4756,1017,966,4253,0,-34698658,-58466692,60
2,7599,522,470,4871,983,975,4784,0,-34698649,-58466681,60
2,7740,532,470,4959,952,977,5314,0,-34698643,-58466667,60
2,8068,542,470,5047,932,986,5635,0,-34698636,-58466655,60
2,8397,548,470,5134,921,974,5818,0,-34698629,-58466641,60
2,8532,552,472,5192,913,981,5675,0,-34698621,-58466628,60
2,8937,564,470,5248,908,973,5380,0,-34698613,-58466615,60
2,9218,574,471,5290,911,1002,4929,0,-34698603,-58466601,60
2,9275,578,470,5324,901,1005,4395,0,-34698591,-58466591,60
2,8844,575,471,5340,893,1027,4049,0,-34698581,-58466580,60
2,8267,563,471,5332,900,1021,3660,0,-34698569,-58466570,60
2,8201,554,471,5299,897,1030,3207,0,-34698556,-58466561,60
2,7634,545,473,5223,893,1021,2647,0,-34698543,-58466555,60
2,7916,535,472,5109,895,1010,2215,0,-34698529,-58466550,60
2,8307,526,473,5026,905,989,1553,0,-34698516,-58466546,60
2,8514,530,472,4957,894,973,910,0,-34698503,-58466545,60
2,8147,540,471,4947,905,962,567,0,-34698489,-58466545,60
2,8314,551,471,4970,917,966,35811,0,-34698476,-58466546,60
2,8383,567,471,5044,918,965,35220,0,-34698461,-58466550,60
2,8481,578,472,5114,919,961,34625,0,-34698449,-58466555,60
2,8634,587,471,5178,924,957,34258,0,-34698436,-58466560,60
2,9263,607,473,5240,927,962,33706,0,-34698421,-58466568,60
2,9139,622,472,5298,919,965,33354,0,-34698409,-58466576,60
2,9319,631,473,5341,921,961,33140,0,-34698396,-58466586,60
2,9652,646,473,5391,918,961,32719,0,-34698383,-58466596,70
2,9945,662,473,5437,922,959,32431,0,-34698371,-58466608,70
2,10145,673,474,5472,917,955,32092,0,-34698359,-58466621,70
2,10092,689,473,5523,918,954,31858,0,-34698346,-58466635,70
2,10273,708,475,5554,926,959,31551,0,-34698336,-58466650,70
2,10760,721,474,5578,942,957,31232,0,-34698324,-58466666,70
3,10708,735,474,5613,951,951,30964,0,-34698314,-58466682,70
3,10915,752,474,5649,965,952,30748,0,-34698303,-58466701,70
3,11202,770,474,5672,982,950,30493,0,-34698293,-58466719,70
3,11419,786,475,5720,988,955,30258,0,-34698284,-58466739,70
3,11565,804,474,5762,990,953,30119,0,-34698274,-58466759,70
3,11841,821,475,5797,994,961,30115,0,-34698264,-58466779,70
3,11990,835,474,5845,999,962,30047,0,-34698254,-58466801,70
3,12212,850,474,5894,999,962,30018,0,-34698244,-58466822,70
3,12406,862,474,5943,1003,968,30021,0,-34698233,-58466844,70
3,12562,875,474,5991,1000,966,29981,0,-34698223,-58466866,70
3,12722,887,475,6040,1000,972,29997,0,-34698213,-58466889,70
3,12878,897,474,6077,1000,969,29988,0,-34698201,-58466911,70
3,12987,908,476,6110,999,975,30009,0,-34698189,-58466934,70
3,13146,919,474,6132,997,978,30012,0,-34698179,-58466957,70
3,13425,926,476,6155,985,977,30017,0,-34698168,-58466981,70
3,13351,933,475,6177,971,981,30010,0,-34698156,-58467006,70
3,13452,943,475,6205,948,981,29995,0,-34698144,-58467029,70
3,13583,949,475,6234,925,996,30015,0,-34698133,-58467054,70
3,13667,954,475,6264,893,1016,30009,0,-34698121,-58467079,70
3,13793,955,476,6290,890,1048,30001,0,-34698109,-58467104,70
3,13259,941,474,6318,874,1050,29882,0,-34698098,-58467129,70
3,12883,913,476,6301,857,1055,29745,0,-34698086,-58467156,70
3,12570,894,475,6193,854,1053,29564,0,-34698078,-58467181,70
3,12581,878,475,6010,864,1063,29337,0,-34698068,-58467207,70
3,12282,853,475,5708,854,1053,29010,0,-34698061,-58467234,70
3,11862,832,475,5321,852,1049,28837,0,-34698054,-58467259,70
3,11585,816,476,4976,852,1051,28504,0,-34698051,-58467284,70
3,11252,798,475,4653,852,1045,28072,0,-34698048,-58467311,70
3,11219,778,476,4335,834,1034,27745,0,-34698048,-58467336,70
3,11106,764,475,4122,832,1022,27466,0,-34698046,-58467361,70
3,11267,755,475,3984,832,1008,27114,0,-34698048,-58467386,70
3,11498,747,475,3934,833,1003,26670,0,-34698049,-58467409,80
3,11757,760,474,3997,829,994,26139,0,-34698054,-58467432,70
3,11914,774,476,4171,839,1002,25750,0,-34698061,-58467454,70
3,11959,774,474,4418,835,997,25148,0,-34698068,-58467476,70
3,11632,774,475,4656,847,1008,24765,0,-34698078,-58467499,70
3,11600,774,474,4921,849,997,24328,0,-34698088,-58467519,70
3,11609,771,474,5140,856,1007,23832,0,-34698099,-58467539,70
3,11583,771,474,5283,854,988,23411,0,-34698111,-58467559,70
3,11888,772,474,5398,857,990,22987,0,-34698124,-58467576,70
3,11769,774,475,5468,844,969,22540,0,-34698139,-58467592,70
3,12153,784,474,5518,842,971,22264,0,-34698154,-58467607,70
3,12057,795,475,5573,841,973,21791,0,-34698169,-58467621,80
3,12389,807,474,5624,847,976,21475,0,-34698186,-58467634,80
3,12474,814,473,5684,841,976,21033,0,-34698204,-58467646,80
3,12510,822,473,5745,862,967,20662,0,-34698223,-58467656,70
3,12626,832,473,5808,888,966,20249,0,-34698243,-58467664,70
3,12476,844,474,5877,915,975,19807,0,-34698263,-58467671,70
3,12528,857,473,5937,954,1000,19522,0,-34698284,-58467676,70
