Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
2,14925,1052,431,6749,931,1005,25112,0,-34697733,-58467769,50
2,14943,1054,431,6770,920,1031,25025,0,-34697741,-58467799,50
2,15037,1049,431,6790,909,1053,24999,0,-34697751,-58467829,50
2,14364,1028,431,6816,909,1069,24905,0,-34697761,-58467859,50
2,12765,1000,432,6836,903,1074,24778,0,-34697771,-58467889,50
2,12445,974,432,6772,904,1080,24658,0,-34697781,-58467917,50
2,12636,947,434,6620,897,1076,24515,0,-34697791,-58467944,50
2,11632,917,433,6369,909,1081,24392,0,-34697803,-58467971,50
2,11709,891,434,5977,903,1072,24190,0,-34697814,-58467996,50
2,10659,863,433,5585,918,1079,24027,0,-34697826,-58468021,50
2,10626,835,434,5163,917,1067,23805,0,-34697838,-58468042,50
2,10405,810,434,4807,926,1063,23629,0,-34697849,-58468064,50
2,10625,784,433,4568,917,1060,23380,0,-34697863,-58468084,50
2,9897,765,436,4371,919,1067,23248,0,-34697874,-58468104,50
2,10118,744,434,4177,908,1071,22942,0,-34697888,-58468121,50
2,9592,716,435,4030,899,1066,22845,0,-34697901,-58468139,50
2,9379,691,434,3899,892,1072,22594,0,-34697914,-58468154,50
2,9239,670,434,3776,891,1067,22397,0,-34697928,-58468169,50
2,8983,642,434,3687,888,1061,22054,0,-34697941,-58468182,50
2,8764,617,433,3593,891,1040,21682,0,-34697954,-58468194,50
2,8516,602,435,3483,899,1044,21340,0,-34697968,-58468204,50
2,8383,588,433,3404,894,1039,20783,0,-34697981,-58468211,50
2,8138,571,434,3308,895,1049,20360,0,-34697996,-58468217,50
2,7906,557,433,3203,902,1061,19839,0,-34698009,-58468222,50
2,7852,541,433,3120,901,1061,19263,0,-34698023,-58468226,50
2,7573,512,433,3058,897,1066,18864,0,-34698036,-58468227,50
2,7474,501,433,2969,904,1043,18362,0,-34698049,-58468227,50
2,7193,492,435,2909,907,1037,17662,0,-34698063,-58468224,50
2,7210,473,433,2846,907,1008,16936,0,-34698073,-58468221,50
2,7091,469,434,2810,904,997,16422,0,-34698086,-58468214,50
2,7137,471,433,2804,913,992,15817,0,-34698096,-58468209,50
2,7216,475,433,2870,908,983,14972,0,-34698106,-58468201,50
2,7365,479,433,3010,910,983,14336,0,-34698114,-58468191,50
2,7510,486,433,3193,907,974,13670,0,-34698123,-58468179,50
2,7660,493,435,3411,914,979,13093,0,-34698129,-58468167,50
2,7687,502,433,3678,912,962,12388,0,-34698134,-58468156,50
2,7849,511,433,3884,924,972,11923,0,-34698141,-58468141,50
2,7776,525,432,4114,925,961,11172,0,-34698144,-58468126,50
2,8092,537,432,4308,923,974,10675,0,-34698146,-58468111,50
2,8200,547,432,4450,920,964,10069,0,-34698148,-58468094,50
2,8379,560,432,4582,920,964,9693,0,-34698149,-58468077,50
2,8898,570,433,4701,906,957,9273,0,-34698149,-58468061,50
2,8948,585,433,4784,906,956,8970,0,-34698148,-58468044,50
2,8830,602,434,4864,904,955,8599,0,-34698146,-58468027,50
2,9422,617,433,4931,906,959,8075,0,-34698143,-58468009,50
2,9350,633,433,4984,903,956,7705,0,-34698139,-58467991,50
2,9570,648,433,5038,916,957,7364,0,-34698133,-58467974,50
2,9708,662,432,5101,912,954,6839,0,-34698126,-58467956,50
2,10162,679,433,5151,928,964,6560,0,-34698119,-58467937,50
2,10159,695,433,5217,940,958,6114,0,-34698109,-58467921,50
2,10568,706,434,5255,957,956,5861,0,-34698101,-58467904,50
2,10768,721,433,5307,969,948,5534,0,-34698089,-58467887,50
2,10855,741,435,5344,992,944,5336,0,-34698078,-58467871,50
2,10991,757,434,5400,1002,954,5037,0,-34698066,-58467854,50
2,11235,778,434,5446,1013,950,4929,0,-34698054,-58467837,50
2,11398,795,435,5519,1019,958,4900,0,-34698041,-58467819,50
2,12607,808,434,5586,1026,951,4873,0,-34698028,-58467802,50
2,11897,827,436,5646,1032,957,4872,0,-34698014,-58467784,60
2,12053,844,434,5714,1035,965,4922,0,-34698001,-58467766,60
2,12373,857,436,5769,1034,964,4958,0,-34697988,-58467746,60
2,12486,869,435,5815,1044,962,5062,0,-34697974,-58467726,60
2,12658,882,435,5861,1052,964,5106,0,-34697961,-58467706,60
2,12928,897,435,5896,1053,966,5180,0,-34697948,-58467686,60
2,12984,908,436,5929,1067,973,5292,0,-34697934,-58467664,60
2,13086,919,437,5974,1078,972,5353,0,-34697921,-58467642,60
2,13233,929,436,6022,1075,974,5429,0,-34697908,-58467619,60
2,13407,938,437,6070,1076,975,5568,0,-34697896,-58467596,60
2,13468,948,437,6111,1077,974,5703,0,-34697883,-58467572,60
2,13639,956,438,6162,1077,978,5813,0,-34697871,-58467547,60
2,13739,964,438,6198,1078,976,5988,0,-34697859,-58467522,60
2,13815,973,438,6240,1094,978,6154,0,-34697848,-58467496,60
2,13934,981,439,6278,1112,993,6253,0,-34697838,-58467471,60
2,14087,989,437,6313,1137,1009,6390,0,-34697828,-58467444,60
2,13989,989,438,6345,1151,1030,6500,0,-34697816,-58467416,60
2,13736,979,438,6369,1178,1044,6660,0,-34697808,-58467389,60
2,13489,968,438,6316,1170,1053,6819,0,-34697799,-58467361,60
2,13318,948,438,6148,1174,1058,7050,0,-34697791,-58467332,60
2,13020,927,438,5868,1172,1057,7336,0,-34697786,-58467304,60
2,12676,908,439,5555,1177,1046,7670,0,-34697781,-58467277,60
2,12202,886,438,5161,1163,1038,7974,0,-34697778,-58467249,60
2,11954,872,440,4780,1161,1044,8424,0,-34697778,-58467222,60
2,11618,864,438,4523,1157,1047,8622,0,-34697776,-58467196,60
2,11465,843,439,4288,1153,1044,9021,0,-34697778,-58467169,60
2,11422,824,439,4044,1157,1030,9399,0,-34697781,-58467142,60
2,11509,815,439,3847,1147,1026,9816,0,-34697784,-58467117,60
2,11422,803,440,3679,1162,1021,10212,0,-34697789,-58467094,60
2,11367,793,439,3506,1142,1007,10425,0,-34697794,-58467069,60
2,11383,789,441,3425,1142,1016,10843,0,-34697803,-58467047,60
2,11337,788,439,3416,1120,1007,11237,0,-34697811,-58467026,60
2,11342,780,439,3491,1141,1000,11787,0,-34697821,-58467006,60
2,12126,779,439,3628,1142,972,12090,0,-34697831,-58466986,60
2,11734,790,438,3821,1151,972,12519,0,-34697843,-58466967,60
2,12074,802,439,4082,1156,973,12702,0,-34697856,-58466949,60
2,12128,815,438,4326,1145,973,13111,0,-34697869,-58466931,60
2,12170,822,440,4606,1110,975,13371,0,-34697883,-58466914,60
2,12234,832,439,4863,1067,964,13907,0,-34697899,-58466901,60
2,12287,843,439,5058,1026,969,14320,0,-34697916,-58466886,60
2,12453,855,439,5254,973,968,14591,0,-34697934,-58466872,60
2,12448,868,438,5399,933,970,15009,0,-34697953,-58466861,60
2,12987,877,439,5504,884,986,15104,0,-34697971,-58466849,60
2,13009,888,437,5611,877,975,15200,0,-34697991,-58466837,60
2,13330,891,439,5714,862,1000,15112,0,-34698011,-58466824,60
2,13407,899,437,5798,847,992,14918,0,-34698029,-58466809,60
2,13131,904,438,5874,846,996,14747,0,-34698048,-58466794,60
2,14426,899,437,5946,850,1001,14425,0,-34698066,-58466777,60
2,13828,907,437,6021,852,989,14031,0,-34698083,-58466759,60
2,13783,906,438,6079,860,998,13877,0,-34698099,-58466741,60
2,14044,904,438,6150,866,970,13541,0,-34698114,-58466719,60
2,13271,914,440,6219,887,983,13234,0,-34698129,-58466697,60
2,13844,923,439,6274,922,983,12913,0,-34698143,-58466676,60
2,13583,929,441,6319,945,975,12552,0,-34698156,-58466653,60
2,13522,933,439,6362,976,965,12424,0,-34698168,-58466630,60
2,14673,946,439,6380,1036,972,12189,0,-34698179,-58466605,60
2,13605,962,439,6404,1061,979,11946,0,-34698191,-58466580,60
2,13761,967,439,6417,1086,990,11846,0,-34698201,-58466555,60
2,14496,972,441,6440,1103,977,11828,0,-34698213,-58466528,60
2,14015,978,439,6468,1115,989,11910,0,-34698224,-58466503,60
2,14510,984,441,6501,1103,982,11966,0,-34698238,-58466478,60
2,14510,984,441,6501,1103,982,11966,0,-34698244,-58466466,60
2,14167,990,440,6515,1126,1002,12249,0,-34698251,-58466453,60
2,14174,994,440,6544,1113,990,12373,0,-34698264,-58466428,60
2,14343,993,440,6561,1097,995,12561,0,-34698279,-58466405,60
2,14895,995,439,6576,1084,991,12777,0,-34698296,-58466381,60
2,14234,1003,440,6597,1071,1018,12929,0,-34698311,-58466358,60
2,14591,1001,440,6618,1053,1043,13113,0,-34698328,-58466336,60
2,13885,990,442,6643,1060,1056,13410,0,-34698346,-58466316,60
2,12967,969,441,6662,1074,1059,13490,0,-34698364,-58466295,60
2,11923,947,441,6667,1104,1059,13576,0,-34698383,-58466273,60
2,12682,928,441,6590,1127,1067,13618,0,-34698401,-58466253,60
2,12242,905,441,6388,1132,1061,13704,0,-34698418,-58466235,60
2,11973,879,442,6125,1139,1057,13879,0,-34698436,-58466216,60
2,11923,859,441,5759,1154,1051,14034,0,-34698454,-58466200,60
2,11422,842,443,5354,1148,1050,14285,0,-34698471,-58466183,60
2,11472,821,441,5047,1137,1057,14669,0,-34698489,-58466171,60
2,11419,804,442,4756,1152,1059,15037,0,-34698509,-58466160,60
2,11248,784,442,4525,1157,1053,15316,0,-34698528,-58466150,60
2,10993,759,442,4351,1141,1052,15600,0,-34698546,-58466140,60
2,10704,747,443,4186,1136,1045,16100,0,-34698566,-58466135,60
2,10409,734,442,4014,1148,1055,16510,0,-34698584,-58466130,60
2,10036,713,444,3871,1135,1054,16826,0,-34698603,-58466126,60
2,9990,696,442,3729,1129,1044,17378,0,-34698621,-58466126,60
2,9566,675,442,3582,1134,1044,17820,0,-34698639,-58466126,60
2,9514,660,442,3464,1150,1026,18201,0,-34698656,-58466130,60
2,9373,648,441,3355,1139,1016,18642,0,-34698674,-58466133,60
2,9498,637,442,3287,1145,996,19267,0,-34698689,-58466140,60
2,9564,645,440,3294,1152,979,19739,0,-34698704,-58466146,60
2,9754,658,443,3367,1147,970,20166,0,-34698719,-58466155,60
2,9923,666,441,3536,1129,968,20751,0,-34698733,-58466165,50
2,10048,680,441,3749,1133,957,21523,0,-34698744,-58466180,60
2,10288,691,441,4035,1119,954,21952,0,-34698756,-58466193,60
2,10471,706,440,4306,1113,948,22512,0,-34698768,-58466208,60
2,10591,728,441,4519,1114,964,22992,0,-34698778,-58466225,60
2,10865,743,440,4751,1124,969,23394,0,-34698788,-58466243,60
2,11078,754,442,4938,1109,968,23756,0,-34698798,-58466263,60
2,11196,764,440,5070,1102,961,24166,0,-34698804,-58466283,60
2,11391,777,441,5222,1088,959,24418,0,-34698813,-58466303,60
2,11439,792,439,5350,1072,975,24722,0,-34698818,-58466325,70
2,11657,807,439,5443,1036,1002,25074,0,-34698823,-58466348,70
2,11857,812,439,5543,1033,1036,25509,0,-34698828,-58466371,70
2,11773,802,440,5638,1025,1047,25658,0,-34698831,-58466395,70
2,10568,782,442,5697,1027,1056,25790,0,-34698836,-58466420,70
2,10429,762,441,5721,1035,1055,25885,0,-34698839,-58466445,70
2,10155,743,442,5625,1057,1054,26013,0,-34698843,-58466468,70
2,9855,721,441,5452,1063,1055,25973,0,-34698846,-58466490,60
2,9541,703,441,5177,1092,1055,26093,0,-34698848,-58466513,70
2,9480,684,441,4833,1106,1046,26134,0,-34698851,-58466535,70
2,9243,662,441,4542,1108,1053,26291,0,-34698853,-58466555,60
2,8932,650,443,4293,1115,1055,26591,0,-34698853,-58466576,60
2,8811,633,442,4060,1121,1070,26928,0,-34698853,-58466596,60
2,8726,606,443,3887,1113,1052,27204,0,-34698851,-58466615,60
2,8270,584,442,3758,1101,1058,27809,0,-34698848,-58466633,60
2,8234,568,443,3619,1106,1061,28329,0,-34698843,-58466650,60
2,7909,547,443,3538,1100,1057,28783,0,-34698836,-58466666,60
2,7976,520,443,3459,1101,1045,29414,0,-34698828,-58466679,60
2,7812,504,443,3366,1100,1025,29947,0,-34698819,-58466694,60
2,7577,491,442,3299,1103,1022,30619,0,-34698811,-58466706,60
2,7383,482,444,3230,1106,1022,30986,0,-34698803,-58466716,70
2,7189,478,443,3118,1102,1018,31790,0,-34698791,-58466724,70
2,7327,467,442,3032,1094,1022,32478,0,-34698781,-58466731,70
2,7411,460,442,2995,1087,1006,33259,0,-34698769,-58466736,70
2,7464,457,442,3008,1088,998,34042,0,-34698758,-58466739,70
2,8117,452,443,3098,1082,999,34613,0,-34698746,-58466742,70
2,7362,458,442,3256,1085,995,35678,0,-34698734,-58466741,70
2,7866,458,443,3507,1086,991,284,0,-34698723,-58466739,70
2,7500,455,441,3724,1086,976,870,0,-34698711,-58466736,70
2,7181,465,442,3933,1083,967,1435,0,-34698699,-58466731,70
2,7090,476,442,4147,1072,980,2056,0,-34698689,-58466726,70
2,7210,486,442,4302,1062,978,2917,0,-34698679,-58466717,70
2,7291,494,444,4453,1046,976,3565,0,-34698669,-58466709,70
2,7386,499,442,4586,1027,969,4144,0,-34698661,-58466697,70
2,7434,511,444,4685,1004,968,4631,0,-34698653,-58466686,70
2,7538,523,442,4794,971,968,5054,0,-34698644,-58466674,70
2,7697,532,442,4895,952,976,5415,0,-34698638,-58466661,70
2,7967,545,441,4963,927,972,5638,0,-34698629,-58466648,80
2,8384,553,441,5049,910,995,5665,0,-34698623,-58466635,80
2,8614,560,442,5121,902,989,5536,0,-34698614,-58466621,80
2,8910,562,441,5174,906,1014,5258,0,-34698606,-58466608,80
2,8545,561,443,5224,891,1003,4682,0,-34698596,-58466596,80
2,8390,558,441,5257,894,1020,4386,0,-34698584,-58466585,80
2,8236,553,443,5235,896,1012,3781,0,-34698573,-58466575,80
2,8191,549,442,5188,898,1011,3232,0,-34698561,-58466566,80
2,8029,541,442,5114,890,990,2742,0,-34698548,-58466560,70
2,8185,541,443,5030,900,990,2283,0,-34698534,-58466555,70
2,8634,549,443,4948,892,982,1548,0,-34698521,-58466551,80
2,8556,554,445,4909,894,985,971,0,-34698508,-58466550,80
2,8676,558,443,4896,890,975,436,0,-34698494,-58466550,80
2,8903,568,445,4924,902,975,8,0,-34698479,-58466550,80
2,8684,575,444,4978,902,973,35322,0,-34698466,-58466553,80
2,8761,585,444,5029,916,959,34899,0,-34698451,-58466558,80
2,8903,596,444,5088,917,957,34194,0,-34698438,-58466565,80
2,9250,612,444,5143,927,960,33772,0,-34698424,-58466571,80
2,9572,630,447,5183,927,960,33299,0,-34698413,-58466581,80
2,9370,640,445,5238,924,959,32981,0,-34698399,-58466591,80
2,9514,654,446,5290,922,956,32639,0,-34698386,-58466601,80
2,9729,673,445,5323,926,960,32347,0,-34698374,-58466615,80
2,10164,685,445,5374,920,957,32030,0,-34698361,-58466628,80
2,10152,698,445,5425,918,953,31837,0,-34698349,-58466641,80
2,10295,717,445,5481,931,958,31582,0,-34698338,-58466656,80
3,10600,733,446,5528,942,955,31255,0,-34698326,-58466672,80
3,10849,746,446,5576,945,957,30992,0,-34698316,-58466689,80
3,10995,763,448,5614,960,950,30807,0,-34698304,-58466707,80
3,11181,780,447,5649,974,953,30561,0,-34698294,-58466726,80
3,11625,795,447,5674,982,954,30327,0,-34698284,-58466746,80
3,11618,815,447,5709,989,955,30237,0,-34698274,-58466766,80
3,11869,830,446,5757,999,966,30170,0,-34698264,-58466787,80
3,12055,844,448,5809,1000,962,30048,0,-34698254,-58466809,80
3,12217,857,446,5849,1002,966,30037,0,-34698244,-58466831,80
3,12507,868,448,5898,1004,966,30010,0,-34698233,-58466852,80
3,12544,882,447,5942,1004,973,30017,0,-34698223,-58466874,80
3,12676,893,446,5976,1004,976,30041,0,-34698211,-58466897,80
3,12931,901,446,6011,1004,971,30039,0,-34698201,-58466921,80
3,13032,910,446,6050,1002,973,30039,0,-34698189,-58466944,80
3,13131,921,447,6078,989,974,30045,0,-34698178,-58466967,80
3,13291,931,446,6107,970,981,30065,0,-34698166,-58466991,80
3,13404,938,448,6136,948,978,30083,0,-34698154,-58467014,80
3,13461,946,446,6172,915,981,30086,0,-34698141,-58467039,80
3,13602,953,446,6201,884,1000,30087,0,-34698129,-58467062,80
3,13736,960,446,6233,867,1025,30069,0,-34698118,-58467087,80
3,13876,955,447,6255,862,1049,29979,0,-34698106,-58467112,80
3,13602,939,448,6285,849,1051,29823,0,-34698094,-58467139,80
3,13126,920,447,6268,848,1062,29639,0,-34698084,-58467166,80
3,12903,901,449,6167,854,1055,29338,0,-34698076,-58467192,80
3,12765,879,447,5942,852,1051,29033,0,-34698068,-58467217,80
3,12399,858,448,5615,847,1044,28763,0,-34698063,-58467244,80
3,11904,844,447,5252,847,1049,28540,0,-34698058,-58467271,80
3,11869,827,447,4875,852,1053,28165,0,-34698054,-58467297,80
3,11448,807,448,4506,845,1038,27783,0,-34698053,-58467322,80
3,11301,789,447,4245,842,1025,27470,0,-34698051,-58467349,80
3,11437,781,450,4034,835,1019,27110,0,-34698053,-58467374,80
3,11443,778,448,3891,843,1022,26777,0,-34698054,-58467397,80
3,11596,770,449,3875,837,1010,26317,0,-34698058,-58467422,80
3,11571,761,448,3913,832,1001,25929,0,-34698063,-58467446,80
3,11762,768,448,4054,841,1002,25466,0,-34698069,-58467469,80
3,11836,780,449,4235,838,997,25009,0,-34698076,-58467491,80
3,11778,775,448,4493,840,1002,24549,0,-34698086,-58467511,80
3,11668,777,450,4735,844,1002,24188,0,-34698096,-58467532,80
3,11700,780,447,4918,856,1013,23718,0,-34698108,-58467552,80
3,11670,772,449,5104,849,999,23183,0,-34698121,-58467569,80
3,11773,768,447,5244,857,977,22869,0,-34698134,-58467587,80
3,11406,773,447,5313,846,970,22385,0,-34698149,-58467602,80
3,11783,789,447,5365,850,977,22049,0,-34698164,-58467617,80
3,11983,805,447,5415,852,975,21612,0,-34698181,-58467631,80
3,12177,810,449,5460,853,970,21250,0,-34698198,-58467642,80
3,12320,819,447,5515,854,958,20866,0,-34698216,-58467654,80
3,12187,834,449,5599,877,967,20516,0,-34698236,-58467664,80
