Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,8187,544,479,5433,1076,982,30988,0,-34697856,-58466580,90
1,8302,553,479,5501,1067,975,31632,0,-34697844,-58466590,90
1,8390,558,478,5553,1057,965,32163,0,-34697833,-58466600,90
1,8375,566,479,5590,1045,949,32658,0,-34697821,-58466608,90
1,8474,585,478,5620,1029,951,33111,0,-34697808,-58466615,90
1,8960,603,478,5622,1011,961,33400,0,-34697794,-58466623,90
1,9068,619,478,5625,991,960,33656,0,-34697781,-58466630,90
1,9165,631,478,5635,964,950,33882,0,-34697768,-58466635,90
1,9528,645,480,5641,938,957,34080,0,-34697753,-58466641,90
1,9797,667,479,5647,921,957,34190,0,-34697736,-58466646,90
1,10053,681,481,5661,904,964,34084,0,-34697721,-58466653,90
1,10300,691,479,5689,888,957,33956,0,-34697706,-58466660,90
1,10559,709,479,5710,878,965,33768,0,-34697689,-58466667,90
1,10808,723,479,5742,867,976,33452,0,-34697674,-58466677,90
1,10978,733,478,5774,865,976,33112,0,-34697659,-58466687,90
1,11257,741,480,5806,862,984,32768,0,-34697644,-58466701,90
1,11714,749,479,5819,861,990,32403,0,-34697631,-58466714,90
1,11574,754,480,5850,861,996,32002,0,-34697618,-58466729,90
1,11876,755,480,5877,864,999,31597,0,-34697604,-58466746,90
1,11632,756,479,5916,854,999,31144,0,-34697593,-58466764,90
1,11652,757,479,5947,861,991,30798,0,-34697583,-58466782,90
1,11831,756,479,5973,854,984,30428,0,-34697573,-58466802,90
1,11695,761,480,5990,853,984,30030,0,-34697564,-58466824,90
1,11769,770,479,6013,860,976,29643,0,-34697558,-58466844,90
1,12106,773,481,6034,867,977,29235,0,-34697551,-58466867,90
1,11785,784,480,6052,861,966,28751,0,-34697546,-58466891,90
1,11985,797,481,6070,867,977,28497,0,-34697543,-58466914,80
1,12658,805,481,6096,874,973,28022,0,-34697541,-58466937,90
1,12300,815,480,6103,877,967,27652,0,-34697539,-58466962,80
1,12562,824,482,6129,879,970,27379,0,-34697539,-58466987,80
1,12497,837,480,6160,890,967,27035,0,-34697541,-58467012,80
1,12594,849,482,6192,912,969,26738,0,-34697543,-58467037,80
1,13126,857,481,6224,925,962,26389,0,-34697546,-58467062,80
1,12717,871,481,6256,943,958,26145,0,-34697549,-58467089,80
1,12975,885,481,6280,965,964,25934,0,-34697554,-58467114,80
1,12928,900,481,6305,981,969,25657,0,-34697561,-58467141,80
1,13111,912,482,6328,988,973,25516,0,-34697568,-58467167,80
1,13245,921,481,6347,1001,972,25440,0,-34697574,-58467192,80
1,13333,931,482,6366,1003,971,25358,0,-34697581,-58467219,80
1,13480,942,482,6389,1007,977,25341,0,-34697588,-58467247,80
1,13639,951,482,6404,1009,980,25310,0,-34697594,-58467274,80
1,13704,959,482,6436,1008,977,25337,0,-34697601,-58467301,80
1,13808,965,481,6454,1000,977,25327,0,-34697608,-58467329,80
1,13982,975,482,6467,997,977,25374,0,-34697614,-58467357,80
1,14054,984,481,6488,998,979,25379,0,-34697621,-58467386,80
1,14120,990,482,6508,990,980,25380,0,-34697628,-58467414,80
1,14265,999,481,6529,990,982,25425,0,-34697636,-58467442,80
1,14423,1006,481,6567,994,984,25405,0,-34697643,-58467471,80
1,14471,1010,481,6603,990,980,25382,0,-34697649,-58467501,80
1,14475,1017,481,6632,983,980,25364,0,-34697656,-58467531,80
2,14548,1025,483,6672,988,979,25376,0,-34697664,-58467559,80
2,14691,1031,482,6698,981,985,25350,0,-34697671,-58467589,80
2,14774,1038,483,6723,970,983,25336,0,-34697679,-58467619,80
2,14811,1044,482,6750,964,992,25342,0,-34697686,-58467649,80
2,14932,1048,482,6773,955,993,25293,0,-34697694,-58467679,80
2,14921,1052,482,6790,932,998,25256,0,-34697703,-58467709,80
2,14996,1052,481,6813,920,1000,25269,0,-34697709,-58467739,70
2,14996,1053,483,6836,913,1016,25206,0,-34697718,-58467771,70
2,15082,1053,482,6859,909,1042,25126,0,-34697728,-58467801,70
2,14594,1044,483,6883,906,1063,25033,0,-34697736,-58467831,70
2,13303,1019,482,6904,904,1074,24935,0,-34697746,-58467861,70
2,11609,990,482,6872,898,1083,24778,0,-34697756,-58467891,70
2,11331,964,482,6728,904,1087,24626,0,-34697768,-58467919,70
2,10659,932,483,6517,905,1083,24480,0,-34697778,-58467946,70
2,11314,899,484,6274,906,1071,24335,0,-34697789,-58467972,70
2,11219,873,483,5866,920,1066,24188,0,-34697801,-58467997,70
2,10950,850,484,5498,917,1057,23963,0,-34697813,-58468021,70
2,10716,826,483,5126,917,1067,23691,0,-34697824,-58468042,70
2,10567,807,483,4818,912,1057,23558,0,-34697836,-58468064,70
2,9857,783,483,4609,903,1077,23372,0,-34697849,-58468084,70
2,10087,759,483,4401,893,1063,23186,0,-34697863,-58468102,70
2,9435,735,484,4237,893,1068,23068,0,-34697874,-58468121,70
2,9405,708,483,4118,884,1058,22671,0,-34697888,-58468137,70
2,9382,689,484,3982,890,1046,22491,0,-34697901,-58468152,70
2,9290,667,483,3869,884,1053,22154,0,-34697914,-58468166,70
2,9097,652,482,3774,882,1056,21753,0,-34697929,-58468177,70
2,8634,637,482,3654,893,1067,21415,0,-34697943,-58468189,70
2,8340,610,482,3540,892,1059,20877,0,-34697958,-58468197,70
2,8210,587,483,3460,892,1061,20463,0,-34697971,-58468204,70
2,7881,569,482,3378,901,1053,20140,0,-34697986,-58468211,70
2,7623,545,483,3277,905,1046,19441,0,-34697999,-58468212,70
2,7368,525,482,3197,894,1032,18945,0,-34698014,-58468214,70
2,7465,515,482,3111,908,1035,18493,0,-34698028,-58468214,70
2,7195,502,482,3039,905,1023,17819,0,-34698039,-58468212,70
2,7500,489,481,3017,904,1004,17363,0,-34698053,-58468209,70
2,7336,487,482,3075,899,994,16709,0,-34698064,-58468206,70
2,7576,493,481,3200,907,981,16151,0,-34698076,-58468199,70
2,7723,495,482,3365,901,984,15169,0,-34698086,-58468191,70
2,7717,503,481,3582,898,974,14842,0,-34698096,-58468181,70
2,7813,512,481,3823,898,984,14243,0,-34698106,-58468171,70
2,8000,518,481,4022,899,975,13510,0,-34698113,-58468159,70
2,8462,525,480,4237,903,979,12839,0,-34698119,-58468146,70
2,8219,533,481,4424,905,968,12216,0,-34698126,-58468131,70
2,8547,542,480,4567,904,975,11734,0,-34698131,-58468116,70
2,8538,553,481,4699,901,974,11144,0,-34698134,-58468101,70
2,8896,564,480,4810,903,984,10530,0,-34698138,-58468084,70
2,9531,569,480,4883,900,975,9942,0,-34698139,-58468067,70
2,9316,576,480,4958,891,968,9547,0,-34698139,-58468049,70
2,9252,586,480,5036,887,965,9185,0,-34698139,-58468032,70
2,9407,600,481,5097,900,959,8650,0,-34698138,-58468014,70
2,9444,611,480,5160,899,952,8047,0,-34698134,-58467997,70
2,9586,626,482,5229,903,952,7591,0,-34698129,-58467979,70
2,9578,647,481,5284,918,957,7186,0,-34698124,-58467961,70
2,10084,662,481,5348,933,963,6689,0,-34698118,-58467944,70
2,9907,675,481,5411,935,953,6176,0,-34698109,-58467927,70
2,10756,690,480,5461,952,954,5958,0,-34698099,-58467909,70
2,10318,707,482,5511,962,950,5575,0,-34698089,-58467892,70
2,11104,724,481,5577,970,957,5330,0,-34698079,-58467877,70
2,10806,741,482,5610,984,950,5187,0,-34698068,-58467861,70
2,11013,756,481,5655,996,956,5023,0,-34698056,-58467844,70
2,11252,774,481,5710,1008,957,4868,0,-34698043,-58467827,70
2,12099,791,482,5758,1016,957,4811,0,-34698031,-58467809,70
2,11727,803,482,5801,1025,953,4756,0,-34698018,-58467792,70
2,11916,820,483,5844,1036,953,4746,0,-34698003,-58467774,70
2,12135,839,482,5896,1037,963,4795,0,-34697989,-58467756,70
2,12523,853,483,5948,1038,964,4819,0,-34697976,-58467737,70
2,12520,865,482,6004,1059,964,4915,0,-34697963,-58467719,70
2,12658,878,482,6053,1065,961,4954,0,-34697949,-58467699,70
2,12900,891,482,6092,1067,966,5049,0,-34697934,-58467679,70
2,12947,904,482,6130,1091,969,5202,0,-34697921,-58467657,70
2,13131,917,483,6159,1093,970,5236,0,-34697908,-58467636,70
2,13289,926,483,6182,1081,974,5330,0,-34697894,-58467614,70
2,13425,937,484,6212,1083,978,5562,0,-34697883,-58467591,70
2,13540,947,483,6244,1079,979,5703,0,-34697869,-58467567,70
2,13605,952,483,6271,1069,979,5857,0,-34697858,-58467542,70
2,13714,960,483,6310,1088,980,6103,0,-34697848,-58467517,70
2,13815,970,483,6338,1106,979,6206,0,-34697836,-58467492,70
2,13898,974,484,6369,1115,984,6310,0,-34697826,-58467466,70
2,14077,983,483,6400,1138,998,6460,0,-34697816,-58467439,70
2,14282,990,484,6426,1163,1030,6561,0,-34697806,-58467412,70
2,13976,984,483,6455,1169,1042,6713,0,-34697796,-58467384,70
2,13559,967,484,6457,1170,1041,6963,0,-34697789,-58467356,80
2,13129,950,484,6368,1184,1037,7208,0,-34697783,-58467327,80
2,12806,938,485,6158,1189,1032,7432,0,-34697776,-58467299,70
2,12817,925,486,5854,1175,1019,7739,0,-34697773,-58467271,80
2,12936,913,485,5559,1184,1012,8129,0,-34697769,-58467242,80
2,13201,914,485,5283,1181,1006,8464,0,-34697769,-58467216,80
2,13303,916,485,5158,1171,1025,8762,0,-34697768,-58467187,80
2,13086,911,485,5177,1179,1031,9158,0,-34697769,-58467161,80
2,12583,901,485,5311,1185,1039,9539,0,-34697773,-58467132,80
2,12394,885,485,5428,1178,1048,9814,0,-34697778,-58467106,80
2,12417,873,486,5439,1160,1041,10255,0,-34697784,-58467079,80
2,11954,854,485,5323,1171,1045,10546,0,-34697791,-58467054,80
2,11857,837,486,5080,1152,1022,10863,0,-34697798,-58467029,80
2,11630,826,486,4806,1151,1024,11374,0,-34697808,-58467006,80
2,12376,818,486,4492,1145,1013,11766,0,-34697819,-58466984,80
2,12040,813,486,4318,1164,1005,12213,0,-34697831,-58466964,80
2,12776,807,485,4301,1152,992,12344,0,-34697843,-58466944,80
2,13032,808,486,4411,1147,974,12839,0,-34697858,-58466926,80
2,12381,814,484,4645,1125,974,13195,0,-34697871,-58466909,80
2,12505,825,485,4890,1107,971,13608,0,-34697888,-58466892,80
2,12212,836,484,5156,1073,976,14001,0,-34697903,-58466877,70
2,12368,844,484,5379,1028,963,14367,0,-34697921,-58466864,70
2,12412,853,484,5548,985,960,14709,0,-34697939,-58466851,70
2,12760,869,484,5667,923,977,14980,0,-34697958,-58466839,70
2,13023,884,485,5775,902,985,15107,0,-34697976,-58466827,70
2,13383,886,484,5855,864,995,15255,0,-34697996,-58466816,70
2,13398,888,484,5934,845,1005,15214,0,-34698014,-58466802,70
2,13528,894,483,6006,844,1004,15054,0,-34698034,-58466789,70
2,14634,886,483,6071,837,993,14853,0,-34698053,-58466774,70
2,13097,883,483,6131,827,985,14342,0,-34698071,-58466757,70
2,13230,897,483,6205,838,983,14262,0,-34698088,-58466741,70
2,13455,899,485,6266,841,995,13819,0,-34698104,-58466721,70
2,13486,901,484,6314,845,985,13470,0,-34698119,-58466701,70
2,13630,909,485,6361,895,987,13263,0,-34698134,-58466679,70
2,13686,909,484,6388,918,972,12688,0,-34698146,-58466656,70
2,13336,916,485,6405,950,959,12513,0,-34698158,-58466635,70
2,13969,931,485,6428,997,970,12200,0,-34698169,-58466610,70
2,13458,946,485,6443,1040,974,11903,0,-34698181,-58466585,70
2,13686,954,486,6453,1063,973,11734,0,-34698191,-58466560,70
2,14261,961,485,6460,1096,983,11679,0,-34698201,-58466533,70
2,14035,975,486,6474,1116,981,11719,0,-34698213,-58466508,70
2,14573,978,485,6489,1125,992,11718,0,-34698223,-58466481,70
2,14204,980,486,6517,1134,988,11867,0,-34698234,-58466456,70
2,14204,980,486,6517,1134,988,11867,0,-34698241,-58466444,70
2,14087,989,486,6554,1134,992,12079,0,-34698248,-58466431,70
2,14201,988,486,6584,1122,995,12224,0,-34698261,-58466406,70
2,14680,990,488,6614,1120,988,12539,0,-34698276,-58466383,70
2,14187,995,486,6643,1103,994,12696,0,-34698293,-58466360,70
2,14749,997,487,6664,1085,1008,12915,0,-34698309,-58466338,70
2,14204,1000,486,6686,1088,1033,13199,0,-34698326,-58466316,70
2,13645,994,486,6705,1083,1067,13338,0,-34698344,-58466295,70
2,11063,971,486,6728,1096,1077,13549,0,-34698363,-58466275,70
2,9852,936,486,6703,1113,1081,13682,0,-34698381,-58466255,70
2,10084,904,489,6582,1124,1064,13761,0,-34698399,-58466235,70
2,10942,877,487,6401,1129,1053,13910,0,-34698418,-58466216,70
2,11318,858,488,6106,1140,1055,14107,0,-34698436,-58466201,70
2,11280,847,488,5790,1152,1056,14314,0,-34698454,-58466185,70
2,11286,825,488,5402,1155,1053,14641,0,-34698473,-58466173,60
2,11175,801,488,5067,1158,1042,14931,0,-34698491,-58466160,60
2,11144,789,488,4812,1162,1044,15246,0,-34698511,-58466150,60
2,10881,774,489,4558,1159,1043,15562,0,-34698529,-58466141,70
2,10702,755,487,4348,1145,1039,15971,0,-34698549,-58466135,60
2,10591,741,489,4186,1142,1022,16519,0,-34698568,-58466130,60
2,10319,729,488,4009,1161,1035,16924,0,-34698588,-58466128,60
2,10133,722,487,3843,1148,1020,17375,0,-34698606,-58466126,60
2,10055,710,487,3710,1160,1042,17821,0,-34698624,-58466126,60
2,10270,707,486,3587,1158,1021,18264,0,-34698643,-58466130,60
2,10164,703,488,3553,1163,1032,18691,0,-34698659,-58466133,60
2,10750,699,486,3584,1138,1007,19120,0,-34698676,-58466138,60
2,10958,702,486,3720,1152,998,19906,0,-34698693,-58466148,60
2,10907,699,485,3951,1137,975,20204,0,-34698708,-58466156,60
2,11158,705,485,4185,1132,960,20861,0,-34698723,-58466168,60
2,11219,719,485,4449,1135,963,21290,0,-34698736,-58466180,60
2,11080,737,485,4716,1146,974,21794,0,-34698749,-58466195,60
2,11001,750,486,4916,1143,987,22189,0,-34698763,-58466210,60
2,11037,754,485,5106,1137,977,22673,0,-34698774,-58466226,60
2,10812,758,486,5247,1146,973,23047,0,-34698786,-58466245,60
2,11333,769,485,5327,1128,971,23336,0,-34698798,-58466265,60
2,11223,781,485,5390,1121,966,23810,0,-34698806,-58466285,60
2,11542,788,485,5443,1113,972,24304,0,-34698813,-58466305,60
2,11372,802,485,5485,1102,972,24697,0,-34698819,-58466328,60
2,11771,814,486,5548,1073,996,24947,0,-34698824,-58466350,70
2,12145,818,484,5637,1057,1014,25325,0,-34698829,-58466373,60
2,11645,819,485,5729,1040,1045,25518,0,-34698834,-58466396,70
2,11185,808,485,5802,1029,1056,25862,0,-34698836,-58466421,70
2,9600,784,485,5872,1032,1062,26122,0,-34698839,-58466446,70
2,9823,759,486,5868,1049,1069,26215,0,-34698841,-58466470,70
2,9519,739,485,5735,1073,1068,26227,0,-34698844,-58466495,60
2,8327,711,487,5506,1078,1056,26212,0,-34698846,-58466516,60
2,8837,686,485,5251,1090,1048,26379,0,-34698848,-58466540,60
2,8988,674,486,4915,1103,1064,26541,0,-34698849,-58466561,60
2,8663,657,485,4613,1105,1077,26720,0,-34698849,-58466581,60
2,8261,627,486,4419,1111,1065,27038,0,-34698848,-58466601,60
2,7974,599,486,4242,1110,1068,27444,0,-34698844,-58466621,60
2,7956,582,486,4101,1116,1056,27780,0,-34698841,-58466640,60
2,7952,559,488,3995,1113,1058,28273,0,-34698836,-58466656,60
2,7889,535,486,3886,1113,1035,28810,0,-34698829,-58466671,60
2,7777,522,487,3787,1102,1042,29300,0,-34698823,-58466686,60
2,7544,509,487,3714,1102,1037,30108,0,-34698813,-58466699,60
2,7257,493,487,3619,1089,1025,30582,0,-34698804,-58466711,60
2,7208,479,487,3515,1089,1016,31453,0,-34698793,-58466719,60
2,7228,475,486,3434,1091,1020,32094,0,-34698783,-58466727,60
2,7535,471,488,3379,1083,1014,32775,0,-34698773,-58466734,60
2,7507,460,486,3385,1079,1009,33427,0,-34698761,-58466739,60
2,8112,460,486,3465,1079,1002,34008,0,-34698749,-58466744,60
2,7339,465,486,3637,1084,1009,34586,0,-34698738,-58466746,60
2,7472,460,485,3871,1087,1001,35387,0,-34698726,-58466746,60
2,7593,457,486,4077,1098,981,188,0,-34698713,-58466744,60
2,7503,460,485,4305,1108,976,567,0,-34698701,-58466741,60
2,7334,474,487,4492,1108,967,1055,0,-34698689,-58466737,60
2,7805,488,485,4628,1090,968,1650,0,-34698679,-58466731,60
2,7655,498,485,4754,1070,967,2629,0,-34698669,-58466722,60
2,7577,512,485,4861,1049,969,3462,0,-34698659,-58466711,60
2,7620,522,484,4944,1017,973,4166,0,-34698651,-58466699,60
2,7742,532,485,5029,984,970,4874,0,-34698643,-58466686,60
2,7904,543,485,5125,960,974,5356,0,-34698636,-58466672,70
2,8230,553,486,5202,936,982,5570,0,-34698628,-58466660,70
2,8619,562,485,5278,927,998,5690,0,-34698621,-58466645,70
2,8819,567,486,5344,917,997,5699,0,-34698614,-58466631,70
2,8676,563,485,5392,904,1013,5446,0,-34698604,-58466618,70
2,8385,565,484,5421,903,1013,5006,0,-34698594,-58466605,70
2,8210,561,485,5413,900,1034,4588,0,-34698584,-58466593,70
2,7986,549,484,5393,893,1016,4088,0,-34698574,-58466583,70
2,7919,539,486,5340,895,1006,3872,0,-34698563,-58466573,60
2,8396,537,485,5262,903,998,3349,0,-34698551,-58466565,60
2,8499,543,486,5194,896,995,2523,0,-34698538,-58466560,70
2,9040,543,485,5156,902,987,2021,0,-34698524,-58466556,70
2,8913,543,485,5145,891,970,1400,0,-34698511,-58466553,60
2,8571,552,486,5169,894,973,967,0,-34698498,-58466551,60
2,9033,566,485,5222,893,971,495,0,-34698483,-58466551,60
2,8853,574,487,5288,894,970,35860,0,-34698469,-58466555,60
2,8860,582,486,5340,893,953,35219,0,-34698454,-58466558,60
2,9425,597,487,5379,904,957,34819,0,-34698441,-58466563,60
2,9738,615,486,5415,901,955,34177,0,-34698426,-58466571,70
2,9432,630,487,5449,908,959,33832,0,-34698413,-58466578,70
2,9627,644,487,5485,910,959,33298,0,-34698399,-58466588,70
2,9836,660,487,5522,907,962,32820,0,-34698386,-58466600,70
2,9932,674,489,5556,908,963,32459,0,-34698373,-58466611,70
2,10314,687,488,5593,906,956,32185,0,-34698359,-58466625,70
2,10305,701,489,5638,908,958,31860,0,-34698348,-58466638,70
2,10476,717,489,5661,919,958,31546,0,-34698336,-58466653,70
3,10891,733,488,5695,937,956,31206,0,-34698326,-58466669,70
3,10851,746,489,5727,950,951,30859,0,-34698314,-58466687,70
3,11109,763,488,5765,971,946,30655,0,-34698304,-58466706,70
3,11293,782,490,5790,994,950,30363,0,-34698296,-58466726,70
3,11727,800,488,5829,1008,959,30126,0,-34698286,-58466746,70
3,11737,818,489,5869,1012,960,30002,0,-34698276,-58466766,70
3,12021,831,488,5895,1008,965,29961,0,-34698266,-58466787,70
3,12185,843,488,5931,1005,959,29950,0,-34698256,-58466809,70
3,12315,858,490,5971,1000,963,29972,0,-34698246,-58466831,70
3,12557,871,488,6004,997,967,30038,0,-34698236,-58466852,70
3,12698,885,490,6036,994,969,30096,0,-34698224,-58466874,70
3,12834,895,488,6068,998,972,30106,0,-34698213,-58466897,70
3,12998,905,488,6090,998,967,30059,0,-34698203,-58466921,70
3,13100,917,488,6112,993,974,30047,0,-34698191,-58466944,70
3,13259,928,487,6137,990,977,30053,0,-34698179,-58466967,70
3,13492,937,488,6171,977,977,30069,0,-34698168,-58466991,70
3,13455,943,487,6214,960,979,30054,0,-34698156,-58467014,70
3,13571,953,488,6253,943,981,30049,0,-34698143,-58467039,70
3,13711,961,488,6289,914,1001,30038,0,-34698131,-58467064,70
3,13793,965,488,6321,895,1025,30000,0,-34698119,-58467089,70
3,13850,962,487,6354,878,1037,29982,0,-34698108,-58467114,70
3,13327,945,487,6373,862,1053,29859,0,-34698096,-58467139,70
3,13020,927,488,6353,848,1048,29710,0,-34698086,-58467166,70
3,12674,910,487,6250,848,1053,29545,0,-34698076,-58467192,70
3,12676,888,489,6038,835,1047,29234,0,-34698068,-58467219,70
3,12497,873,487,5716,844,1052,29041,0,-34698061,-58467246,70
3,12162,856,488,5373,838,1053,28723,0,-34698056,-58467271,70
3,11874,835,488,4968,845,1054,28371,0,-34698051,-58467297,70
3,11625,816,488,4615,846,1044,28027,0,-34698049,-58467324,70
3,11542,798,489,4367,845,1038,27647,0,-34698049,-58467349,70
3,11352,782,488,4186,841,1018,27251,0,-34698049,-58467376,70
3,11527,772,490,4133,853,1002,26965,0,-34698051,-58467401,70
3,11721,768,488,4176,859,1001,26456,0,-34698054,-58467424,70
3,12242,771,488,4286,871,1018,26110,0,-34698059,-58467447,70
3,11623,771,488,4484,854,1033,25674,0,-34698066,-58467471,70
3,11520,757,488,4664,843,1023,25207,0,-34698074,-58467494,70
3,11534,743,489,4866,847,1002,24841,0,-34698083,-58467516,70
3,11607,743,488,5040,831,987,24460,0,-34698091,-58467536,70
3,11855,749,489,5172,819,988,24175,0,-34698101,-58467556,70
3,11785,754,488,5299,832,984,23887,0,-34698111,-58467574,70
3,11940,759,488,5417,839,980,23143,0,-34698126,-58467591,70
3,12074,764,487,5507,832,975,22599,0,-34698141,-58467606,70
3,12153,773,487,5608,836,973,22268,0,-34698154,-58467621,70
3,12074,783,487,5699,846,968,21763,0,-34698171,-58467634,70
3,12185,792,486,5757,857,966,21340,0,-34698189,-58467646,70
3,12290,805,487,5817,861,961,20829,0,-34698208,-58467656,70
3,12531,818,485,5865,879,963,20420,0,-34698226,-58467664,70
3,12644,830,484,5914,901,966,20029,0,-34698246,-58467671,70
3,12368,845,484,5958,927,984,19632,0,-34698266,-58467677,70
